,stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,geometry,closest_hospital_distance,closest_grocery_distance,closest_park_distance,closest_bar_distance,closest_worship_distance,closest_mcdonalds_distance,closest_starbucks_distance,near_hospital,near_grocery,near_park,near_bar,near_worship,near_mcdonalds,near_starbucks,total_population,white_population,black_population,asian_population,total_housing_units,owner_occupied_units,rentor_occupied_units,population_over_age_25,has_bachelors_degree,has_masters_degree,has_professional_degree,state,county,tract,block group,has_doctorate,total_income_known,income_to_poverty_above_200,vehicles,total_population_percent,white_population_percent,black_population_percent,asian_population_percent,total_housing_units_percent,owner_occupied_units_percent,rentor_occupied_units_percent,population_over_age_25_percent,has_bachelors_degree_percent,has_masters_degree_percent,has_professional_degree_percent,has_doctorate_percent,total_income_known_percent,income_to_poverty_above_200_percent,vehicles_percent,less_than_a_bachelors_degree,less_than_a_bachelors_degree_percent,income_to_poverty_under_200,income_to_poverty_under_200_percent,routes
5293,384,1525,Hayne at Sandy Cove,,30.061865,-89.962065,,,,,,2,POINT (-89.962065 30.061865),1073.2588564759135,3334.785797469288,3456.461784176227,4061.410109576027,1484.2371625879248,6906.2982698841715,6046.076285796956,False,False,False,False,False,False,False,2970.0,394.0,2337.0,239.0,1059.0,411.0,648.0,1894.0,341.0,119.0,0.0,22.0,71.0,1745.0,1.0,13.0,2970.0,1427.0,1534.0,1.0,0.13265993265993267,0.7868686868686868,0.08047138047138047,1.0,0.3881019830028329,0.6118980169971672,1.0,0.18004223864836325,0.06282998944033791,0.0,0.006863780359028511,1.0,0.4804713804713805,0.5164983164983165,1421.0,0.7502639915522703,1543.0,0.5195286195286195,
5299,385,1526,Hayne at Gannon,,30.063503,-89.959685,,,,,,2,POINT (-89.959685 30.063503),888.4280085495168,3511.2698729095273,3638.4971815910267,4242.888431366129,1668.802554760227,7085.559457277791,6204.448864590168,False,False,False,False,False,False,False,2970.0,394.0,2337.0,239.0,1059.0,411.0,648.0,1894.0,341.0,119.0,0.0,22.0,71.0,1745.0,1.0,13.0,2970.0,1427.0,1534.0,1.0,0.13265993265993267,0.7868686868686868,0.08047138047138047,1.0,0.3881019830028329,0.6118980169971672,1.0,0.18004223864836325,0.06282998944033791,0.0,0.006863780359028511,1.0,0.4804713804713805,0.5164983164983165,1421.0,0.7502639915522703,1543.0,0.5195286195286195,
5305,387,1528,Hayne at Briarwood,,30.066028,-89.956112,,,,,,2,POINT (-89.956112 30.066028),603.7525725448698,3785.0098281498495,3919.5975212107915,4522.726912516477,1953.2419462978103,7361.9168621211875,6450.517658493225,False,False,False,False,False,False,False,1979.0,199.0,1681.0,0.0,660.0,306.0,354.0,1275.0,121.0,112.0,11.0,22.0,71.0,1746.0,3.0,0.0,1871.0,523.0,724.0,1.0,0.10055583628094998,0.8494188984335523,0.0,1.0,0.4636363636363636,0.5363636363636364,1.0,0.09490196078431372,0.08784313725490196,0.008627450980392156,0.0,1.0,0.27952966328166756,0.3658413340070743,1031.0,0.8086274509803921,1348.0,0.7204703367183325,
5308,388,1529,Hayne at Vincent,,30.067955,-89.953509,,,,,,2,POINT (-89.953509 30.067955),386.85280813473156,3995.089203839128,4134.413407829618,4736.1186328309805,2170.1377350030916,7572.583716462661,6639.345271762642,True,False,False,False,False,False,False,1979.0,199.0,1681.0,0.0,660.0,306.0,354.0,1275.0,121.0,112.0,11.0,22.0,71.0,1746.0,3.0,0.0,1871.0,523.0,724.0,1.0,0.10055583628094998,0.8494188984335523,0.0,1.0,0.4636363636363636,0.5363636363636364,1.0,0.09490196078431372,0.08784313725490196,0.008627450980392156,0.0,1.0,0.27952966328166756,0.3658413340070743,1031.0,0.8086274509803921,1348.0,0.7204703367183325,
5311,389,153,Magazine at Third Street,,29.927043,-90.080893,,,,,,2,POINT (-90.080893 29.927043),233.71482054675107,463.59130252827117,358.5731713108822,161.48768046570552,82.6847842560478,1626.7361197706664,90.59284049419763,True,False,True,True,True,False,True,713.0,499.0,142.0,5.0,365.0,162.0,203.0,578.0,128.0,144.0,134.0,22.0,71.0,8800.0,1.0,11.0,713.0,598.0,517.0,1.0,0.699859747545582,0.19915848527349228,0.0070126227208976155,1.0,0.4438356164383562,0.5561643835616439,1.0,0.22145328719723184,0.2491349480968858,0.23183391003460208,0.01903114186851211,1.0,0.8387096774193549,0.7251051893408135,161.0,0.27854671280276816,115.0,0.16129032258064516,
5312,390,1530,Vincent at Wales,,30.066489,-89.951896,,,,,,2,POINT (-89.951896 30.066489),544.7985088252813,3830.958261114899,3972.2101832740254,4590.573399252893,2012.1182957159517,7431.694529823602,6526.352846167035,False,False,False,False,False,False,False,1979.0,199.0,1681.0,0.0,660.0,306.0,354.0,1275.0,121.0,112.0,11.0,22.0,71.0,1746.0,3.0,0.0,1871.0,523.0,724.0,1.0,0.10055583628094998,0.8494188984335523,0.0,1.0,0.4636363636363636,0.5363636363636364,1.0,0.09490196078431372,0.08784313725490196,0.008627450980392156,0.0,1.0,0.27952966328166756,0.3658413340070743,1031.0,0.8086274509803921,1348.0,0.7204703367183325,
5315,391,1531,Vincent at Curran,,30.065398,-89.950834,,,,,,2,POINT (-89.950834 30.065398),664.473268387207,3708.972870522652,3851.5475651185025,4482.422921084665,1894.8941050027693,7326.711261551165,6442.4872391756835,False,False,False,False,False,False,False,1979.0,199.0,1681.0,0.0,660.0,306.0,354.0,1275.0,121.0,112.0,11.0,22.0,71.0,1746.0,3.0,0.0,1871.0,523.0,724.0,1.0,0.10055583628094998,0.8494188984335523,0.0,1.0,0.4636363636363636,0.5363636363636364,1.0,0.09490196078431372,0.08784313725490196,0.008627450980392156,0.0,1.0,0.27952966328166756,0.3658413340070743,1031.0,0.8086274509803921,1348.0,0.7204703367183325,
5318,392,1532,Curran at Pine Ridge,,30.066541,-89.949129,,,,,,2,POINT (-89.949129 30.066541),536.5126373675604,3833.875821151867,3979.3467944017207,4609.236599602168,2023.9751442824972,7452.106817792708,6554.681298705289,False,False,False,False,False,False,False,1294.0,0.0,1281.0,0.0,490.0,294.0,196.0,797.0,19.0,35.0,8.0,22.0,71.0,1746.0,2.0,0.0,1294.0,229.0,585.0,1.0,0.0,0.9899536321483772,0.0,1.0,0.6,0.4,1.0,0.02383939774153074,0.043914680050188205,0.010037641154328732,0.0,1.0,0.17697063369397217,0.4520865533230294,747.0,0.9372647427854455,1065.0,0.8230293663060279,
5321,393,1533,Curran at Stonewood,,30.06752,-89.947857,,,,,,2,POINT (-89.947857 30.06752),427.4442368609432,3941.235761294317,4088.7598243456478,4717.052423735927,2134.0947107051766,7558.582774004823,6649.652021685429,False,False,False,False,False,False,False,1294.0,0.0,1281.0,0.0,490.0,294.0,196.0,797.0,19.0,35.0,8.0,22.0,71.0,1746.0,2.0,0.0,1294.0,229.0,585.0,1.0,0.0,0.9899536321483772,0.0,1.0,0.6,0.4,1.0,0.02383939774153074,0.043914680050188205,0.010037641154328732,0.0,1.0,0.17697063369397217,0.4520865533230294,747.0,0.9372647427854455,1065.0,0.8230293663060279,
5324,396,154,Magazine at First Street,,29.927944,-90.079257,,,,,,2,POINT (-90.079257 29.927944),311.58257563414423,528.0974779228437,459.0421558599386,233.18565036589402,117.26749185836532,1530.3832191142353,193.0408281138795,True,False,False,True,True,False,True,713.0,499.0,142.0,5.0,365.0,162.0,203.0,578.0,128.0,144.0,134.0,22.0,71.0,8800.0,1.0,11.0,713.0,598.0,517.0,1.0,0.699859747545582,0.19915848527349228,0.0070126227208976155,1.0,0.4438356164383562,0.5561643835616439,1.0,0.22145328719723184,0.2491349480968858,0.23183391003460208,0.01903114186851211,1.0,0.8387096774193549,0.7251051893408135,161.0,0.27854671280276816,115.0,0.16129032258064516,
5325,398,1541,Morrison at Marywood Court,,30.050069,-89.967611,,,,,,2,POINT (-89.967611 30.050069),2318.0871889849686,2061.2798972515466,2147.5437905890744,2841.3934459570874,191.33392598922188,5700.691185806897,5080.548525593449,False,False,False,False,True,False,False,1470.0,85.0,1378.0,0.0,481.0,309.0,172.0,1052.0,289.0,121.0,70.0,22.0,71.0,1745.0,2.0,0.0,1470.0,879.0,938.0,1.0,0.05782312925170068,0.9374149659863945,0.0,1.0,0.6424116424116424,0.3575883575883576,1.0,0.2747148288973384,0.1150190114068441,0.06653992395437262,0.0,1.0,0.5979591836734693,0.638095238095238,572.0,0.5437262357414449,591.0,0.4020408163265306,
5331,399,1542,Morrison at Mercier,,30.048446,-89.970305,,,,,,2,POINT (-89.970305 30.048446),2136.4289271237108,1897.8116388143424,1969.3266995568447,2666.9812626487037,65.60805814423432,5525.636222678099,4939.536270991794,False,False,False,False,True,False,False,1093.0,99.0,994.0,0.0,455.0,380.0,75.0,699.0,102.0,40.0,0.0,22.0,71.0,1737.0,2.0,5.0,1093.0,479.0,609.0,1.0,0.09057639524245197,0.909423604757548,0.0,1.0,0.8351648351648352,0.16483516483516483,1.0,0.1459227467811159,0.05722460658082976,0.0,0.00715307582260372,1.0,0.43824336688014637,0.5571820677035682,562.0,0.804005722460658,614.0,0.5617566331198536,
5337,400,1543,Morrison at Lucerne,,30.047294,-89.97231,,,,,,2,POINT (-89.97231 30.047294),2007.7177723960988,1784.6215466923472,1843.6195639308073,2543.344412965049,149.55170046506382,5401.112784892755,4840.1919061223425,False,False,False,False,True,False,False,1093.0,99.0,994.0,0.0,455.0,380.0,75.0,699.0,102.0,40.0,0.0,22.0,71.0,1737.0,2.0,5.0,1093.0,479.0,609.0,1.0,0.09057639524245197,0.909423604757548,0.0,1.0,0.8351648351648352,0.16483516483516483,1.0,0.1459227467811159,0.05722460658082976,0.0,0.00715307582260372,1.0,0.43824336688014637,0.5571820677035682,562.0,0.804005722460658,614.0,0.5617566331198536,
5343,401,1544,Morrison at Forest Glen,,30.04506,-89.9767,,,,,,2,POINT (-89.9767 30.04506),1759.0603427487615,1575.7203882468896,1603.0702693613114,2302.0893943593305,234.5875663032223,5157.030609673365,4646.407589840881,False,False,False,False,True,False,False,1579.0,16.0,1497.0,0.0,876.0,138.0,738.0,1032.0,100.0,13.0,0.0,22.0,71.0,1737.0,1.0,0.0,1579.0,597.0,887.0,1.0,0.01013299556681444,0.948068397720076,0.0,1.0,0.15753424657534246,0.8424657534246576,1.0,0.09689922480620156,0.012596899224806201,0.0,0.0,1.0,0.37808739708676375,0.5617479417352755,919.0,0.8905038759689923,982.0,0.6219126029132362,
5349,402,1545,Morrison at Read,,30.042767,-89.980166,,,,,,2,POINT (-89.980166 30.042767),1505.4871769186004,1370.465676382004,1359.0080240728787,2066.299396901217,24.602165361246957,4915.124906509195,4465.821481280329,False,False,False,False,True,False,False,1595.0,24.0,1462.0,35.0,715.0,210.0,505.0,1105.0,165.0,22.0,72.0,22.0,71.0,1744.0,1.0,15.0,1595.0,676.0,780.0,1.0,0.015047021943573668,0.9166144200626959,0.0219435736677116,1.0,0.2937062937062937,0.7062937062937062,1.0,0.1493212669683258,0.019909502262443438,0.06515837104072399,0.013574660633484163,1.0,0.42382445141065833,0.4890282131661442,831.0,0.7520361990950226,919.0,0.5761755485893417,
5355,403,1546,Morrison at Weaver,,30.042017,-89.983068,,,,,,2,POINT (-89.983068 30.042017),1424.4765285017947,1320.6077301516718,1285.7730977661456,1975.9628282852575,116.48319293382008,4823.622143123654,4388.102696381235,False,False,False,False,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5356,404,1547,Morrison at Hickman,,30.040127,-89.986878,,,,,,2,POINT (-89.986878 30.040127),1220.4745843097803,1185.1559061412831,1097.7818948918261,1779.0268922907856,168.6030220319487,4618.767202737395,4235.924190451749,False,False,False,False,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5357,405,1548,Morrison at Burk,,30.038773,-89.989819,,,,,,2,POINT (-89.989819 30.038773),1077.7771550493378,1106.1885406418749,971.5106112818302,1639.0196764687832,154.35086120975623,4471.084608411273,4093.4433594673956,False,False,False,False,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5358,406,1549,Morrison at Benson,,30.037047,-89.993246,,,,,,2,POINT (-89.993246 30.037047),900.930862439131,1027.4368934078086,822.9078466843131,1468.2355082126894,136.53156493778738,4286.109111933371,3908.2255545501694,False,False,False,False,True,False,False,1852.0,37.0,1790.0,0.0,633.0,227.0,406.0,1159.0,113.0,79.0,24.0,22.0,71.0,1744.0,3.0,0.0,1852.0,899.0,752.0,1.0,0.01997840172786177,0.9665226781857451,0.0,1.0,0.358609794628752,0.641390205371248,1.0,0.09749784296807593,0.06816220880069025,0.02070750647109577,0.0,1.0,0.48542116630669546,0.4060475161987041,943.0,0.813632441760138,953.0,0.5145788336933045,
5364,407,155,Magazine at Jackson,,29.929351,-90.076948,,,,,,2,POINT (-90.076948 29.929351),451.35649818315676,617.3740766989589,617.0169918958275,143.7994510793642,31.643667987150312,1381.096739492166,352.3697773976942,False,False,False,True,True,False,True,468.0,421.0,28.0,8.0,255.0,115.0,140.0,406.0,162.0,22.0,78.0,22.0,71.0,8300.0,1.0,4.0,468.0,374.0,393.0,1.0,0.8995726495726496,0.05982905982905983,0.017094017094017096,1.0,0.45098039215686275,0.5490196078431373,1.0,0.39901477832512317,0.054187192118226604,0.1921182266009852,0.009852216748768473,1.0,0.7991452991452992,0.8397435897435898,151.0,0.37192118226600984,94.0,0.20085470085470086,
5368,408,1550,Morrison at Crowder,,30.035889,-89.996592,,,,,,2,POINT (-89.996592 30.035889),792.7256857941899,1006.127815033246,745.2032039948871,1347.1036539655086,0.6597331152722649,4154.50643732884,3776.533464557902,False,False,False,False,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5369,409,1551,Morrison at Malvern Drive,,30.034649,-89.999401,,,,,,2,POINT (-89.999401 30.034649),683.0605955399411,993.5100520840926,674.6463898738385,1229.1856099868971,142.8724648197915,4020.0365478188896,3641.988539896793,False,False,False,False,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5370,410,1552,Morrison at Primrose,,30.033786,-90.00176,,,,,,2,POINT (-90.00176 30.033786),617.9797900305178,1002.183223939191,644.6161456901312,1146.0122428781476,243.85164860446292,3923.579928759375,3545.514487262333,False,False,False,False,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5371,411,1553,Morrison at Dogwood,,30.033185,-90.003345,,,,,,2,POINT (-90.003345 30.033185),578.2837258276277,1013.3690934679101,631.7541961413564,1090.5332250018005,270.80204092986077,3857.010971599919,3478.948272968289,False,False,False,False,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5372,412,1554,Morrison at Mayo,,30.032656,-90.004816,,,,,,2,POINT (-90.004816 30.032656),549.1535548910482,1028.111876332905,627.7109030715096,1042.2839359832465,266.59977886952385,3797.90975985484,3419.860512040171,False,False,False,False,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5373,413,1555,Morrison at Eastmore,,30.031936,-90.006743,,,,,,2,POINT (-90.006743 30.031936),518.0618710890373,1052.7170517853187,588.7498565478554,980.0162333066473,277.75994032640114,3718.2379799851674,3340.2268444298334,False,False,False,False,True,False,False,704.0,114.0,508.0,0.0,289.0,237.0,52.0,644.0,109.0,163.0,0.0,22.0,71.0,1724.0,1.0,2.0,704.0,575.0,,1.0,0.16193181818181818,0.7215909090909091,0.0,1.0,0.8200692041522492,0.17993079584775087,1.0,0.16925465838509315,0.2531055900621118,0.0,0.003105590062111801,1.0,0.8167613636363636,,370.0,0.5745341614906833,129.0,0.18323863636363635,
5377,414,1556,Morrison at Sheffield,,30.030906,-90.009685,,,,,,2,POINT (-90.009685 30.030906),497.8503435263328,1100.7081220774385,520.7411626492628,894.8537408312071,180.58283989298934,3603.082808200241,3225.164712827801,False,False,False,False,True,False,False,1835.0,68.0,1735.0,0.0,509.0,339.0,170.0,1176.0,161.0,146.0,0.0,22.0,71.0,1724.0,2.0,0.0,1835.0,975.0,978.0,1.0,0.037057220708446865,0.9455040871934605,0.0,1.0,0.6660117878192534,0.33398821218074654,1.0,0.13690476190476192,0.12414965986394558,0.0,0.0,1.0,0.5313351498637602,0.5329700272479564,869.0,0.7389455782312925,860.0,0.46866485013623976,
5381,415,1557,Morrison at Martin Drive,,30.029969,-90.012394,,,,,,2,POINT (-90.012394 30.029969),505.10430086834475,1154.159738852825,477.89516491095503,824.819853317537,83.23452890398228,3498.4055075512483,3120.61933456649,False,False,False,False,True,False,False,1835.0,68.0,1735.0,0.0,509.0,339.0,170.0,1176.0,161.0,146.0,0.0,22.0,71.0,1724.0,2.0,0.0,1835.0,975.0,978.0,1.0,0.037057220708446865,0.9455040871934605,0.0,1.0,0.6660117878192534,0.33398821218074654,1.0,0.13690476190476192,0.12414965986394558,0.0,0.0,1.0,0.5313351498637602,0.5329700272479564,869.0,0.7389455782312925,860.0,0.46866485013623976,
5385,416,1558,Morrison at Pole #52256,,30.029333,-90.014255,,,,,,2,POINT (-90.014255 30.029333),523.7077415624551,1195.1880822062576,462.03273936716363,782.3085568126601,26.888364856697716,3427.3707818941016,3049.703342697723,False,False,False,False,True,False,False,1835.0,68.0,1735.0,0.0,509.0,339.0,170.0,1176.0,161.0,146.0,0.0,22.0,71.0,1724.0,2.0,0.0,1835.0,975.0,978.0,1.0,0.037057220708446865,0.9455040871934605,0.0,1.0,0.6660117878192534,0.33398821218074654,1.0,0.13690476190476192,0.12414965986394558,0.0,0.0,1.0,0.5313351498637602,0.5329700272479564,869.0,0.7389455782312925,860.0,0.46866485013623976,
5389,417,1559,Morrison at Newcastle,,30.028719,-90.016277,,,,,,2,POINT (-90.016277 30.028719),553.8808751189597,1240.7330824049325,460.8975308553742,743.1196100964536,75.61259336473454,3357.0364986616864,2979.4949220794533,False,False,False,False,True,False,False,1835.0,68.0,1735.0,0.0,509.0,339.0,170.0,1176.0,161.0,146.0,0.0,22.0,71.0,1724.0,2.0,0.0,1835.0,975.0,978.0,1.0,0.037057220708446865,0.9455040871934605,0.0,1.0,0.6660117878192534,0.33398821218074654,1.0,0.13690476190476192,0.12414965986394558,0.0,0.0,1.0,0.5313351498637602,0.5329700272479564,869.0,0.7389455782312925,860.0,0.46866485013623976,
5393,418,156,Magazine at St Andrew,,29.93088,-90.074681,,,,,,2,POINT (-90.074681 29.93088),612.6567517613764,656.8929029872018,789.0126479070528,173.7938618876761,36.79714198765961,1221.0213256087268,524.8936482062351,False,False,False,True,True,False,False,421.0,307.0,53.0,12.0,315.0,37.0,278.0,393.0,181.0,27.0,22.0,22.0,71.0,8200.0,2.0,11.0,421.0,278.0,203.0,1.0,0.7292161520190024,0.12589073634204276,0.028503562945368172,1.0,0.11746031746031746,0.8825396825396825,1.0,0.46055979643765904,0.06870229007633588,0.05597964376590331,0.027989821882951654,1.0,0.6603325415676959,0.4821852731591449,152.0,0.38676844783715014,143.0,0.33966745843230406,
5396,420,1561,Morrison at Foch,,30.027416,-90.020801,,,,,,2,POINT (-90.020801 30.027416),644.5538301699138,1348.5199752595634,499.1537902551235,675.9475059732973,229.8386154952792,3206.2295796101444,2829.018293172018,False,False,False,False,True,False,False,1537.0,75.0,1462.0,0.0,606.0,87.0,519.0,1103.0,97.0,34.0,0.0,22.0,71.0,1724.0,3.0,0.0,1537.0,414.0,1046.0,1.0,0.048796356538711776,0.9512036434612883,0.0,1.0,0.14356435643564355,0.8564356435643564,1.0,0.08794197642792384,0.030825022665457842,0.0,0.0,1.0,0.269355888093689,0.6805465191932336,972.0,0.8812330009066183,1123.0,0.730644111906311,
5400,421,1562,Morrison at Alabama,,30.026566,-90.023661,,,,,,2,POINT (-90.023661 30.026566),715.1006733302336,1366.670115109474,525.3365968178088,650.3344932258967,331.3968665271938,3108.9937217424936,2732.074244837425,False,False,False,False,True,False,False,1537.0,75.0,1462.0,0.0,606.0,87.0,519.0,1103.0,97.0,34.0,0.0,22.0,71.0,1724.0,3.0,0.0,1537.0,414.0,1046.0,1.0,0.048796356538711776,0.9512036434612883,0.0,1.0,0.14356435643564355,0.8564356435643564,1.0,0.08794197642792384,0.030825022665457842,0.0,0.0,1.0,0.269355888093689,0.6805465191932336,972.0,0.8812330009066183,1123.0,0.730644111906311,
5404,422,1563,Downman at Dorothea,,30.025257,-90.024266,,,,,,2,POINT (-90.024266 30.025257),793.3051281396339,1293.7194198116563,537.9024563153454,688.0094944609633,468.2986934956442,2994.0859643820077,2618.2840191393348,False,False,False,False,False,False,False,1565.0,0.0,1565.0,0.0,437.0,124.0,313.0,1159.0,116.0,37.0,0.0,22.0,71.0,1720.0,4.0,0.0,1565.0,278.0,458.0,1.0,0.0,1.0,0.0,1.0,0.2837528604118993,0.7162471395881007,1.0,0.1000862812769629,0.03192407247627265,0.0,0.0,1.0,0.17763578274760383,0.2926517571884984,1006.0,0.8679896462467644,1287.0,0.8223642172523962,
5410,423,1564,Downman at 7100 Downman,,30.023602,-90.023672,,,,,,2,POINT (-90.023672 30.023602),902.7264376431865,1237.9571772866248,463.1103954618448,787.9914484226958,451.4429893318912,2865.7238171355334,2492.376306191489,False,False,False,False,False,False,False,1565.0,0.0,1565.0,0.0,437.0,124.0,313.0,1159.0,116.0,37.0,0.0,22.0,71.0,1720.0,4.0,0.0,1565.0,278.0,458.0,1.0,0.0,1.0,0.0,1.0,0.2837528604118993,0.7162471395881007,1.0,0.1000862812769629,0.03192407247627265,0.0,0.0,1.0,0.17763578274760383,0.2926517571884984,1006.0,0.8679896462467644,1287.0,0.8223642172523962,
5416,424,1565,Downman at Pines,,30.022186,-90.023153,,,,,,2,POINT (-90.023153 30.022186),1013.5566725478973,1210.7396638643079,448.87808334102607,895.080358304376,311.95023903241844,2761.013549450376,2390.754108311837,False,False,False,False,True,False,False,1565.0,0.0,1565.0,0.0,437.0,124.0,313.0,1159.0,116.0,37.0,0.0,22.0,71.0,1720.0,4.0,0.0,1565.0,278.0,458.0,1.0,0.0,1.0,0.0,1.0,0.2837528604118993,0.7162471395881007,1.0,0.1000862812769629,0.03192407247627265,0.0,0.0,1.0,0.17763578274760383,0.2926517571884984,1006.0,0.8679896462467644,1287.0,0.8223642172523962,
5422,425,1566,Downman at Babylon,,30.019997,-90.022361,,,,,,2,POINT (-90.022361 30.019997),1205.5766443167463,1002.5227913856215,307.09357628613327,1085.0048636630358,156.62606098986925,2609.4894511116236,2246.2607785013374,False,False,True,False,True,False,False,1565.0,0.0,1565.0,0.0,437.0,124.0,313.0,1159.0,116.0,37.0,0.0,22.0,71.0,1720.0,4.0,0.0,1565.0,278.0,458.0,1.0,0.0,1.0,0.0,1.0,0.2837528604118993,0.7162471395881007,1.0,0.1000862812769629,0.03192407247627265,0.0,0.0,1.0,0.17763578274760383,0.2926517571884984,1006.0,0.8679896462467644,1287.0,0.8223642172523962,
5428,426,1567,Downman at Dwyer,,30.018586,-90.021836,,,,,,2,POINT (-90.021836 30.018586),1338.159959910436,875.1520945239924,253.56200491913688,1217.6762444178653,158.91368306647504,2519.6286284313533,2162.7177209609845,False,False,True,False,True,False,False,1565.0,0.0,1565.0,0.0,437.0,124.0,313.0,1159.0,116.0,37.0,0.0,22.0,71.0,1720.0,4.0,0.0,1565.0,278.0,458.0,1.0,0.0,1.0,0.0,1.0,0.2837528604118993,0.7162471395881007,1.0,0.1000862812769629,0.03192407247627265,0.0,0.0,1.0,0.17763578274760383,0.2926517571884984,1006.0,0.8679896462467644,1287.0,0.8223642172523962,
