,,update_count,driving_time,routes
12,9,10,0.8703703703703703,"['202', '202', '51', '52', '52', '52', '53-O', '53-O', '57', '57']"
9,183,2,21.25,"['202', '202']"
183,341,2,4.75,"['202', '202']"
341,9,3,27.5,"['202', '202', '202']"
9,330,19,1.1175925925925927,"['202', '202', '202', '49', '49', '49', '49', '51', '51', '51', '51', '52', '52', '53-O', '53-O', '53-O', '57', '57', '57']"
153,85,5,1.3625,"['27', '27', '27', '27', '91']"
85,110,5,0.6416666666666666,"['27', '27', '27', '27', '91']"
110,108,4,0.7166666666666667,"['27', '27', '27', '27']"
108,107,4,0.6666666666666666,"['27', '27', '27', '27']"
107,108,5,1.1208333333333333,"['27', '27', '27', '27', '27']"
108,106,4,1.488888888888889,"['27', '27', '27', '27']"
262,105,4,1.0055555555555555,"['27', '27', '27', '27']"
104,466,4,1.438888888888889,"['27', '27', '27', '27']"
466,360,7,0.8472222222222223,"['27', '27', '27', '27', '57', '57', '57']"
360,36,4,1.55,"['27', '27', '27', '27']"
36,395,4,0.9,"['27', '27', '27', '27']"
395,359,4,0.7666666666666667,"['27', '27', '27', '27']"
359,145,7,0.6972222222222224,"['27', '27', '27', '27', '52', '52', '52']"
145,103,7,0.5916666666666668,"['27', '27', '27', '27', '52', '52', '52']"
103,102,7,0.8472222222222222,"['27', '27', '27', '27', '52', '52', '52']"
102,101,7,1.0694444444444446,"['27', '27', '27', '27', '52', '52', '52']"
101,100,4,0.7222222222222222,"['27', '27', '27', '27']"
100,99,4,0.43333333333333335,"['27', '27', '27', '27']"
99,98,10,1.975925925925926,"['27', '27', '27', '27', '3', '3', '31', '31', '32', '32']"
98,97,4,2.4000000000000004,"['27', '27', '27', '27']"
97,96,4,0.8555555555555556,"['27', '27', '27', '27']"
96,95,4,0.8055555555555557,"['27', '27', '27', '27']"
95,94,4,1.6777777777777778,"['27', '27', '27', '27']"
94,84,14,1.258974358974359,"['27', '27', '27', '27', '45', '45', '45', '45', '45', '47', '47', '47', '47', '47']"
84,161,4,1.6722222222222223,"['27', '27', '27', '27']"
