,stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding,geometry,closest_hospital_distance,closest_grocery_distance,closest_park_distance,closest_bar_distance,closest_worship_distance,closest_mcdonalds_distance,closest_starbucks_distance,near_hospital,near_grocery,near_park,near_bar,near_worship,near_mcdonalds,near_starbucks,total_population,white_population,black_population,asian_population,total_housing_units,owner_occupied_units,rentor_occupied_units,population_over_age_25,has_bachelors_degree,has_masters_degree,has_professional_degree,state,county,tract,block group,has_doctorate,total_income_known,income_to_poverty_above_200,vehicles,total_population_percent,white_population_percent,black_population_percent,asian_population_percent,total_housing_units_percent,owner_occupied_units_percent,rentor_occupied_units_percent,population_over_age_25_percent,has_bachelors_degree_percent,has_masters_degree_percent,has_professional_degree_percent,has_doctorate_percent,total_income_known_percent,income_to_poverty_above_200_percent,vehicles_percent,less_than_a_bachelors_degree,less_than_a_bachelors_degree_percent,income_to_poverty_under_200,income_to_poverty_under_200_percent,routes
4325,11042,,12651 BROOKPARK RD (BARTH INDUSTRIES),,41.418366,-81.775113,,,0,,0,POINT (-81.775113 41.418366),6566.694252902353,1137.2428126499003,3092.1089717748628,1669.0843786537987,972.9902213222034,1451.8392294975952,1505.836724507746,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,39,35,177101,3,0,0,0,-666666666.0,,,,,,,,,,,,,,,-inf,0,,0,,
4326,11043,,12200 BROOKPARK RD,,41.418363,-81.772859,,,0,,0,POINT (-81.772859 41.418363),6713.923141796935,934.8934586416299,3140.7867928378746,1489.7990455769595,1068.2763759021636,1249.2710584358995,1323.794138301168,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,39,35,177101,3,0,0,0,-666666666.0,,,,,,,,,,,,,,,-inf,0,,0,,
4327,11044,,CHEVROLET BLVD & BROOKPARK RD,,41.418083,-81.768802,,,0,,0,POINT (-81.768802 41.418083),6966.075201866836,575.8485098582503,3230.2365218197097,1205.4749760080342,1324.4941972783358,887.5689581960626,1035.043638279812,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,39,35,177101,3,0,0,0,-666666666.0,,,,,,,,,,,,,,,-inf,0,,0,,
4328,11045,,5350 CHEVROLET BLVD (GENERAL MOTORS MAIN ENT),,41.416364,-81.768903,,,0,,0,POINT (-81.768903 41.416364),6836.472523154568,644.7830697007245,3050.604050312299,1341.3046194779206,1217.3081154375652,935.7199828241614,1170.9758524835984,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,39,35,177101,3,0,0,0,-666666666.0,,,,,,,,,,,,,,,-inf,0,,0,,
4329,11047,,5370 CHEVROLET BLVD (GENERAL MOTORS MAIN ENT),,41.414964,-81.768696,,,0,,0,POINT (-81.768696 41.414964),6753.510914723497,713.151471357199,2916.270420664444,1444.373420459091,1097.1327941584748,977.2285507530189,1275.6853636377975,False,False,False,False,False,False,False,878,444,39,122,313,165,148,527,130,9,0,39,35,177101,1,0,878,720,718.0,1.0,0.5056947608200456,0.04441913439635535,0.13895216400911162,1.0,0.5271565495207667,0.4728434504792332,1.0,0.24667931688804554,0.017077798861480076,0.0,0.0,1.0,0.8200455580865603,0.8177676537585421,405,0.7685009487666035,158,0.17995444191343962,
4330,11048,,5301 CHEVROLET BLVD (GENERAL MOTORS MAIN ENT),,41.416356,-81.768695,,,0,,0,POINT (-81.768695 41.416356),6850.389112595961,628.5127366879839,3057.2631492470514,1328.8935728728004,1203.6682261667524,918.1755270576011,1158.69549054824,False,False,False,False,False,False,False,878,444,39,122,313,165,148,527,130,9,0,39,35,177101,1,0,878,720,718.0,1.0,0.5056947608200456,0.04441913439635535,0.13895216400911162,1.0,0.5271565495207667,0.4728434504792332,1.0,0.24667931688804554,0.017077798861480076,0.0,0.0,1.0,0.8200455580865603,0.8177676537585421,405,0.7685009487666035,158,0.17995444191343962,
4331,11049,,5259 CHEVROLET BLVD (GENERAL MOTORS),,41.417148,-81.768647,,,0,,0,POINT (-81.768647 41.417148),6909.7270563819075,589.0926845516965,3139.7321176189866,1263.8241156796569,1265.9210960760545,890.6647024703365,1093.2167208115577,False,False,False,False,False,False,False,878,444,39,122,313,165,148,527,130,9,0,39,35,177101,1,0,878,720,718.0,1.0,0.5056947608200456,0.04441913439635535,0.13895216400911162,1.0,0.5271565495207667,0.4728434504792332,1.0,0.24667931688804554,0.017077798861480076,0.0,0.0,1.0,0.8200455580865603,0.8177676537585421,405,0.7685009487666035,158,0.17995444191343962,
4332,11050,,12200 BROOKPARK RD,,41.418571,-81.772807,,,0,,0,POINT (-81.772807 41.418571),6733.061542627823,928.8622670762132,3164.299471386602,1474.4427779837213,1051.5278408077827,1243.6797911660933,1308.9651759740361,False,False,False,False,False,False,False,541,438,48,28,227,161,66,379,34,13,0,39,35,124600,5,0,541,263,258.0,1.0,0.8096118299445472,0.08872458410351201,0.051756007393715345,1.0,0.7092511013215859,0.2907488986784141,1.0,0.08970976253298153,0.03430079155672823,0.0,0.0,1.0,0.48613678373382624,0.47689463955637706,332,0.8759894459102903,278,0.5138632162661737,
4333,11051,,12650 BROOKPARK RD (BARTH INDUSTRIES),,41.418511,-81.775061,,,0,,0,POINT (-81.775061 41.418511),6581.250424810342,1131.7462122022973,3108.844399324279,1657.8431456053004,960.0048301600108,1446.5791072286045,1494.998428305727,False,False,False,False,False,False,False,541,438,48,28,227,161,66,379,34,13,0,39,35,124600,5,0,541,263,258.0,1.0,0.8096118299445472,0.08872458410351201,0.051756007393715345,1.0,0.7092511013215859,0.2907488986784141,1.0,0.08970976253298153,0.03430079155672823,0.0,0.0,1.0,0.48613678373382624,0.47689463955637706,332,0.8759894459102903,278,0.5138632162661737,
4334,11052,,12800 BROOKPARK RD (ALLIED BLDG PRODUCTS),,41.418485,-81.778272,,,0,,0,POINT (-81.778272 41.418485),6374.635830271448,1420.5167641856328,3058.040286752836,1923.3914996650242,888.7137174058445,1735.4320847681236,1764.1604456474556,False,False,False,False,False,False,False,541,438,48,28,227,161,66,379,34,13,0,39,35,124600,5,0,541,263,258.0,1.0,0.8096118299445472,0.08872458410351201,0.051756007393715345,1.0,0.7092511013215859,0.2907488986784141,1.0,0.08970976253298153,0.03430079155672823,0.0,0.0,1.0,0.48613678373382624,0.47689463955637706,332,0.8759894459102903,278,0.5138632162661737,
4335,11054,,PROFESSOR AV & W 10TH ST,,41.482303,-81.687389,,,0,,0,POINT (-81.687389 41.482303),360.4055949538339,1858.3696875606254,11064.831467188858,242.3464977079788,228.60930077907648,3729.673628223319,1856.2390851451685,True,False,False,True,True,False,False,1343,1186,54,35,760,228,532,1246,470,169,107,39,35,197800,1,21,1343,1199,1257.0,1.0,0.8830975428145942,0.040208488458674606,0.026061057334326135,1.0,0.3,0.7,1.0,0.37720706260032105,0.13563402889245585,0.08587479935794542,0.016853932584269662,1.0,0.892777364110201,0.93596425912137,479,0.38443017656500805,144,0.10722263588979895,
4336,11055,,2940 NOBLE RD,,41.521767,-81.538637,,,0,,0,POINT (-81.538637 41.521767),6133.678715440321,1372.4663863331837,7703.361393830615,1446.5463718077326,1513.1892086810167,1871.6490126524902,2222.8123404491425,False,False,False,False,False,False,False,1464,953,420,15,555,452,103,821,250,145,10,39,35,140400,3,14,1464,1206,863.0,1.0,0.6509562841530054,0.28688524590163933,0.010245901639344262,1.0,0.8144144144144144,0.18558558558558558,1.0,0.30450669914738127,0.17661388550548113,0.012180267965895249,0.01705237515225335,1.0,0.8237704918032787,0.5894808743169399,402,0.48964677222898906,258,0.1762295081967213,
4337,11065,,23072 EMERY RD,,41.435084,-81.515886,,,0,,0,POINT (-81.515886 41.435084),900.9984888561146,809.9142092901325,4426.59580809795,1898.1561163816507,1764.8554063544443,7357.773886505221,3315.124282660169,False,False,False,False,False,False,False,1802,34,1739,0,694,286,408,1055,214,33,0,39,35,188106,1,0,1802,685,848.0,1.0,0.018867924528301886,0.9650388457269701,0.0,1.0,0.41210374639769454,0.5878962536023055,1.0,0.2028436018957346,0.031279620853080566,0.0,0.0,1.0,0.38013318534961155,0.47058823529411764,808,0.7658767772511849,1117,0.6198668146503885,
4338,11083,,29204 LAKE RD,,41.491265,-81.942152,,,0,,0,POINT (-81.942152 41.491265),16319.955948471417,3143.3531608207936,1691.4507009776833,3455.691519203427,747.0609273776078,4140.249319608714,3943.288111393953,False,False,False,False,False,False,False,1212,1160,45,0,424,384,40,748,343,95,66,39,35,130104,1,60,1212,1161,,1.0,0.9570957095709571,0.03712871287128713,0.0,1.0,0.9056603773584906,0.09433962264150944,1.0,0.4585561497326203,0.1270053475935829,0.08823529411764706,0.08021390374331551,1.0,0.9579207920792079,,184,0.24598930481283424,51,0.04207920792079208,
4339,11084,,29404 LAKE RD,,41.491806,-81.944295,,,0,,0,POINT (-81.944295 41.491806),16488.655718283386,3144.436004033657,1801.889825842544,3472.320930727621,545.1982778198873,4334.208037476257,3967.0695564478806,False,False,False,False,False,False,False,1212,1160,45,0,424,384,40,748,343,95,66,39,35,130104,1,60,1212,1161,,1.0,0.9570957095709571,0.03712871287128713,0.0,1.0,0.9056603773584906,0.09433962264150944,1.0,0.4585561497326203,0.1270053475935829,0.08823529411764706,0.08021390374331551,1.0,0.9579207920792079,,184,0.24598930481283424,51,0.04207920792079208,
4340,11085,,30470 LAKE RD,,41.49649,-81.956888,,,0,,0,POINT (-81.956888 41.49649),17619.522246684424,3568.8376448434374,2807.01255431673,3958.327313788428,714.5066495948796,5570.493812845836,4466.233852855877,False,False,False,False,False,False,False,1132,1065,0,14,384,360,24,725,300,137,53,39,35,130103,2,20,1132,1078,,1.0,0.9408127208480566,0.0,0.012367491166077738,1.0,0.9375,0.0625,1.0,0.41379310344827586,0.1889655172413793,0.07310344827586207,0.027586206896551724,1.0,0.9522968197879859,,215,0.296551724137931,54,0.04770318021201413,
4341,11086,,LAKE RD & BRADLEY RD,,41.497757,-81.958832,,,0,,0,POINT (-81.958832 41.497757),17840.753814538806,3727.806971474303,3025.5902669742986,4122.041035752588,937.7520247931667,5793.117561030912,4628.589688862762,False,False,False,False,False,False,False,1132,1065,0,14,384,360,24,725,300,137,53,39,35,130103,2,20,1132,1078,,1.0,0.9408127208480566,0.0,0.012367491166077738,1.0,0.9375,0.0625,1.0,0.41379310344827586,0.1889655172413793,0.07310344827586207,0.027586206896551724,1.0,0.9522968197879859,,215,0.296551724137931,54,0.04770318021201413,
4342,11087,,24101 WOLF RD,,41.479994,-81.886615,,,0,,0,POINT (-81.886615 41.479994),12578.889104981778,4211.275594030684,4632.61036846014,4700.153047150681,1070.1298002179706,1883.0780253435375,3876.941028692347,False,False,False,False,False,False,False,964,858,68,0,436,417,19,739,218,171,28,39,35,130106,3,12,964,816,,1.0,0.8900414937759336,0.07053941908713693,0.0,1.0,0.9564220183486238,0.04357798165137615,1.0,0.29499323410013534,0.2313937753721245,0.037889039242219216,0.016238159675236806,1.0,0.8464730290456431,,310,0.41948579161028415,148,0.15352697095435686,
4343,11099,,CHAGRIN BLVD & BRAINARD RD,,41.462401,-81.486059,,,0,,0,POINT (-81.486059 41.462401),1199.4077783944676,1365.4490942033647,3742.370058213072,4435.0089045838395,1817.0528061088833,6120.057896406956,484.1468324855783,False,False,False,False,False,False,False,813,241,262,82,351,115,236,515,125,86,13,39,35,197100,1,0,813,531,391.0,1.0,0.2964329643296433,0.32226322263222634,0.1008610086100861,1.0,0.32763532763532766,0.6723646723646723,1.0,0.24271844660194175,0.1669902912621359,0.02524271844660194,0.0,1.0,0.6531365313653137,0.48093480934809346,291,0.5650485436893203,282,0.34686346863468637,
4344,11101,,CHAGRIN BLVD & LUDGATE RD,,41.46447,-81.569666,,,0,,0,POINT (-81.569666 41.46447),2816.212385211119,538.9648168391274,8859.59527869179,2885.9760765102596,466.82063514814035,4854.5840712464105,4633.97448112599,False,False,False,False,False,False,False,1895,219,1552,0,797,484,313,1233,368,185,60,39,35,183402,1,40,1895,1378,1124.0,1.0,0.11556728232189974,0.8189973614775725,0.0,1.0,0.6072772898368883,0.39272271016311167,1.0,0.2984590429845904,0.15004055150040552,0.04866180048661801,0.032441200324412,1.0,0.7271767810026385,0.5931398416886543,580,0.47039740470397406,517,0.2728232189973615,
4345,11105,,104 COLUMBUS ST,,41.394257,-81.533995,,,0,,0,POINT (-81.533995 41.394257),4894.208687027455,898.573710766204,1008.2724701992875,319.38354989971674,432.87119834611764,5723.227190039622,7581.865197102864,False,False,False,True,False,False,False,1082,568,465,0,402,311,91,729,193,71,0,39,35,132200,2,0,1082,640,,1.0,0.5249537892791127,0.4297597042513863,0.0,1.0,0.7736318407960199,0.2263681592039801,1.0,0.26474622770919065,0.09739368998628258,0.0,0.0,1.0,0.5914972273567468,,465,0.6378600823045267,442,0.40850277264325324,
4346,11106,,104 COLUMBUS ST,,41.394379,-81.533919,,,0,,0,POINT (-81.533919 41.394379),4879.056254317175,901.2911550063195,1021.9182356257674,334.2168847343999,418.05767742292505,5728.596775143831,7585.515189967936,False,False,False,True,False,False,False,1000,692,231,0,321,230,91,715,135,61,0,39,35,132100,2,0,1000,650,532.0,1.0,0.692,0.231,0.0,1.0,0.7165109034267912,0.2834890965732087,1.0,0.1888111888111888,0.08531468531468532,0.0,0.0,1.0,0.65,0.532,519,0.7258741258741259,350,0.35,
4347,11107,,LOGAN ST & BLAINE AV,,41.395207,-81.532667,,,0,,0,POINT (-81.532667 41.395207),4742.997421983874,879.5355737111463,1121.2967454331954,459.8689223646961,276.7685776588276,5831.946906383494,7675.829756781767,False,False,False,False,True,False,False,1000,692,231,0,321,230,91,715,135,61,0,39,35,132100,2,0,1000,650,532.0,1.0,0.692,0.231,0.0,1.0,0.7165109034267912,0.2834890965732087,1.0,0.1888111888111888,0.08531468531468532,0.0,0.0,1.0,0.65,0.532,519,0.7258741258741259,350,0.35,
4348,11110,,BLAINE AV & CENTER RD,,41.395421,-81.536819,,,0,,0,POINT (-81.536819 41.395421),4919.286124037545,1180.6201715554287,1163.40889250043,472.9246616996298,566.4943026458923,5457.746736175444,7305.645279314512,False,False,False,False,False,False,False,1000,692,231,0,321,230,91,715,135,61,0,39,35,132100,2,0,1000,650,532.0,1.0,0.692,0.231,0.0,1.0,0.7165109034267912,0.2834890965732087,1.0,0.1888111888111888,0.08531468531468532,0.0,0.0,1.0,0.65,0.532,519,0.7258741258741259,350,0.35,
4349,11111,,BLAINE AV & CENTER RD,,41.39548,-81.536684,,,0,,0,POINT (-81.536684 41.39548),4907.099640694078,1174.3422242623935,1167.3476146930489,474.6907964930657,552.7983477394783,5469.272208607607,7316.110516334544,False,False,False,False,False,False,False,1000,692,231,0,321,230,91,715,135,61,0,39,35,132100,2,0,1000,650,532.0,1.0,0.692,0.231,0.0,1.0,0.7165109034267912,0.2834890965732087,1.0,0.1888111888111888,0.08531468531468532,0.0,0.0,1.0,0.65,0.532,519,0.7258741258741259,350,0.35,
4350,11112,,HARVARD AV & ACCESS DR,,41.449865,-81.56335,,,0,,0,POINT (-81.56335 41.449865),2907.3758505980845,185.54199135976236,7407.316620290074,2543.8346946292513,200.89783511259054,5908.497454770545,4478.043005601208,False,True,False,False,True,False,False,1132,0,1132,0,388,363,25,878,174,21,9,39,35,121700,3,0,1132,996,,1.0,0.0,1.0,0.0,1.0,0.9355670103092784,0.06443298969072164,1.0,0.19817767653758542,0.023917995444191344,0.010250569476082005,0.0,1.0,0.8798586572438163,,674,0.7676537585421412,136,0.12014134275618374,
4351,11124,,CHAGRIN BLVD & LANDER CIRCLE,,41.462327,-81.464616,,,0,,0,POINT (-81.464616 41.462327),2743.6038162019117,402.45566831923543,3313.8531770968507,5254.804377435149,162.74760475535425,7671.389518294068,1450.2457638283388,False,False,False,False,True,False,False,1553,1388,38,48,583,583,0,1141,325,258,343,39,35,179102,2,47,1517,1391,1271.0,1.0,0.8937540244687702,0.02446877012234385,0.030907920154539602,1.0,1.0,0.0,1.0,0.2848378615249781,0.22611744084136723,0.3006134969325153,0.04119193689745837,1.0,0.916941331575478,0.8184159690920798,168,0.147239263803681,126,0.08305866842452209,
4352,11126,,EUCLID AV & SHERWOOD BLVD,,41.576393,-81.517582,,,0,,0,POINT (-81.517582 41.576393),11229.00566706255,1728.0825175026594,1345.9810808787718,1562.8010687951423,624.9365630848635,6327.456531918789,7777.352899333097,False,False,False,False,False,False,False,1390,748,586,0,579,502,77,1052,291,87,0,39,35,152605,3,46,1390,993,1151.0,1.0,0.5381294964028777,0.42158273381294964,0.0,1.0,0.8670120898100173,0.13298791018998274,1.0,0.27661596958174905,0.08269961977186312,0.0,0.043726235741444866,1.0,0.7143884892086331,0.8280575539568346,643,0.6112167300380228,397,0.28561151079136693,
4353,11128,,4591 MONTICELLO BLVD,,41.539362,-81.513539,,,0,,0,POINT (-81.513539 41.539362),7627.994875494034,1560.020023029402,5414.570738255524,2181.4286959011392,1386.1614833023552,2249.395117463562,4736.716576480884,False,False,False,False,False,False,False,1168,463,563,65,541,469,72,932,247,147,58,39,35,185104,2,8,1057,843,1157.0,1.0,0.3964041095890411,0.4820205479452055,0.05565068493150685,1.0,0.866913123844732,0.133086876155268,1.0,0.26502145922746784,0.157725321888412,0.06223175965665236,0.008583690987124463,1.0,0.7975402081362346,0.990582191780822,472,0.5064377682403434,214,0.20245979186376536,
4354,11130,,3605 WARRENSVILLE CTR RD,,41.461356,-81.536107,,,0,,0,POINT (-81.536107 41.461356),616.5145105352617,2518.804721713772,7010.038356523827,528.4481354944494,1217.2604540690502,4194.984470835058,1748.620342475983,False,False,False,False,False,False,False,1163,410,643,34,555,101,454,847,117,115,118,39,35,183605,1,46,1112,703,518.0,1.0,0.352536543422184,0.5528804815133276,0.029234737747205503,1.0,0.18198198198198198,0.818018018018018,1.0,0.1381345926800472,0.1357733175914994,0.13931523022432113,0.05430932703659976,1.0,0.6321942446043165,0.4453998280309544,451,0.5324675324675324,409,0.36780575539568344,
4355,11135,,4731 COUNTRY LN (ARBOR CREST APTS),,41.431353,-81.49135,,,0,,0,POINT (-81.49135 41.431353),1366.5072159637225,1541.0515709513827,2214.2047747880524,1056.6240711646474,520.6697191296495,8566.083465952936,3636.930921759232,False,False,False,False,False,False,False,618,32,571,15,318,27,291,497,32,47,0,39,35,188107,2,0,618,266,667.0,1.0,0.05177993527508091,0.9239482200647249,0.024271844660194174,1.0,0.08490566037735849,0.9150943396226415,1.0,0.06438631790744467,0.09456740442655935,0.0,0.0,1.0,0.43042071197411,1.0792880258899675,418,0.8410462776659959,352,0.56957928802589,
4356,11136,,24205 EMERY RD,,41.435193,-81.50841,,,0,,0,POINT (-81.50841 41.435193),368.2503765606714,1481.590723827493,3756.513611952993,1471.269506977909,1140.7527609539482,7546.222369510199,3393.7985070984705,True,False,False,False,False,False,False,799,33,766,0,397,316,81,716,109,29,0,39,35,198300,3,0,799,774,723.0,1.0,0.04130162703379224,0.9586983729662077,0.0,1.0,0.7959697732997482,0.2040302267002519,1.0,0.15223463687150837,0.040502793296089384,0.0,0.0,1.0,0.9687108886107635,0.904881101376721,578,0.8072625698324022,25,0.03128911138923655,
4357,11139,,WASHINGTON PARK BLVD & BETA AV,,41.450483,-81.658642,,,0,,0,POINT (-81.658642 41.450483),4435.636373235254,1269.410958823083,7569.129369716068,497.9059470390616,236.72473857827399,3931.8795914298134,3142.421679821457,False,False,False,False,True,False,False,1380,957,296,12,666,223,443,1090,76,52,0,39,35,196100,2,10,1380,890,997.0,1.0,0.6934782608695652,0.2144927536231884,0.008695652173913044,1.0,0.33483483483483484,0.6651651651651652,1.0,0.06972477064220184,0.047706422018348627,0.0,0.009174311926605505,1.0,0.644927536231884,0.722463768115942,952,0.8733944954128441,490,0.35507246376811596,
4358,11140,,WASHINGTON PARK  BLVD & ALPHA AV,,41.44964,-81.658388,,,0,,0,POINT (-81.658388 41.44964),4521.673805220584,1232.7617849350704,7480.922296252742,441.58006874612136,140.6469767713427,3957.185219208176,3196.236763152185,False,False,False,False,True,False,False,1380,957,296,12,666,223,443,1090,76,52,0,39,35,196100,2,10,1380,890,997.0,1.0,0.6934782608695652,0.2144927536231884,0.008695652173913044,1.0,0.33483483483483484,0.6651651651651652,1.0,0.06972477064220184,0.047706422018348627,0.0,0.009174311926605505,1.0,0.644927536231884,0.722463768115942,952,0.8733944954128441,490,0.35507246376811596,
4359,11143,,FLEET AV & E 49TH ST,,41.455727,-81.65624,,,0,,0,POINT (-81.65624 41.455727),4171.608054130435,1315.7352252310902,8181.146538474115,217.725240535873,634.0806437229909,3561.205299965973,3212.390089785791,False,False,False,True,False,False,False,792,499,158,26,285,128,157,495,43,0,0,39,35,110901,1,0,792,257,471.0,1.0,0.6300505050505051,0.1994949494949495,0.03282828282828283,1.0,0.44912280701754387,0.5508771929824562,1.0,0.08686868686868687,0.0,0.0,0.0,1.0,0.3244949494949495,0.5946969696969697,463,0.9353535353535354,535,0.6755050505050505,
4360,11144,,FLEET AV & E 53RD ST,,41.455843,-81.653272,,,0,,0,POINT (-81.653272 41.455843),4366.474080571665,1128.5940273249523,8247.661116699677,50.90416879837576,413.20692451743696,3330.409259579009,3475.107163254436,False,False,False,True,False,False,False,792,499,158,26,285,128,157,495,43,0,0,39,35,110901,1,0,792,257,471.0,1.0,0.6300505050505051,0.1994949494949495,0.03282828282828283,1.0,0.44912280701754387,0.5508771929824562,1.0,0.08686868686868687,0.0,0.0,0.0,1.0,0.3244949494949495,0.5946969696969697,463,0.9353535353535354,535,0.6755050505050505,
4361,11151,,10710 LORAIN RD,,41.464776,-81.760344,,,0,,0,POINT (-81.760344 41.464776),6496.129608956468,245.21385494910112,8415.660404298264,305.79601290328645,122.96883480369529,4845.124901790361,1042.6220689115112,False,True,False,True,True,False,False,878,457,328,40,319,104,215,487,65,0,0,39,35,101400,2,2,878,221,396.0,1.0,0.520501138952164,0.3735763097949886,0.04555808656036447,1.0,0.32601880877742945,0.6739811912225705,1.0,0.13347022587268995,0.0,0.0,0.004106776180698152,1.0,0.2517084282460137,0.4510250569476082,425,0.8726899383983573,657,0.7482915717539863,
4362,11155,,W 73RD ST & TETLER CT,,41.46903,-81.736524,,,0,,0,POINT (-81.736524 41.46903),4307.261756209383,2355.0213007489915,8905.217984191017,433.980782719637,581.5938213233395,3670.732556617047,3136.6725778182936,False,False,False,False,False,False,False,1637,661,345,0,525,256,269,867,176,0,0,39,35,102402,3,0,1637,496,927.0,1.0,0.403787416004887,0.21075137446548564,0.0,1.0,0.4876190476190476,0.5123809523809524,1.0,0.2029988465974625,0.0,0.0,0.0,1.0,0.3029932803909591,0.5662797800855223,720,0.8304498269896193,1141,0.6970067196090409,
4363,11156,,TIEDEMAN RD & BROOKPARK RD,,41.418543,-81.757882,,,0,,0,POINT (-81.757882 41.418543),7769.219413760706,233.43821411648733,3330.53065656001,716.2818748657861,1122.146693937742,107.7879366305769,625.6766607540702,False,True,False,False,False,True,False,1988,1096,407,31,936,235,701,1243,254,58,0,39,35,137101,2,0,1988,1168,1342.0,1.0,0.5513078470824949,0.20472837022132798,0.015593561368209255,1.0,0.25106837606837606,0.7489316239316239,1.0,0.20434432823813356,0.04666130329847144,0.0,0.0,1.0,0.5875251509054326,0.6750503018108652,931,0.7489943684633951,820,0.4124748490945674,
4364,11158,,5181 TIEDEMAN RD (SAM'S CLUB),,41.419788,-81.758282,,,0,,0,POINT (-81.758282 41.419788),7822.7812000921285,111.71250825039931,3473.4665907684225,576.3135237182257,1255.973185895752,116.32371272677179,482.8435155266454,False,True,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,39,35,137103,2,0,0,0,-666666666.0,,,,,,,,,,,,,,,-inf,0,,0,,
4365,11160,,LAKESHORE BLVD & E 171ST ST,,41.580648,-81.561058,,,0,,0,POINT (-81.561058 41.580648),9331.426706980681,3529.6248276360843,4339.872507756183,1257.234953860703,235.55118950778265,6796.542958318296,7196.306608399497,False,False,False,False,True,False,False,1212,159,1045,0,546,292,254,702,34,29,0,39,35,117600,3,0,1212,616,746.0,1.0,0.1311881188118812,0.8622112211221122,0.0,1.0,0.5347985347985348,0.4652014652014652,1.0,0.04843304843304843,0.04131054131054131,0.0,0.0,1.0,0.5082508250825083,0.6155115511551155,651,0.9273504273504274,596,0.49174917491749176,
4366,11162,,1084 E 200TH ST,,41.57748,-81.539416,,,0,,0,POINT (-81.539416 41.57748),10035.936058035923,3364.676515211285,2596.426614720074,1630.813092386052,1054.1023527707855,6728.999835302158,7308.9112631332755,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,39,35,152502,3,0,0,0,-666666666.0,,,,,,,,,,,,,,,-inf,0,,0,,
4367,11163,,1200 E 200TH ST (NOBLE ACADEMY),,41.576486,-81.539407,,,0,,0,POINT (-81.539407 41.576486),9947.84277778651,3402.0079470288756,2647.708490517161,1723.3401765492306,983.345754716035,6623.00600150352,7206.426319937956,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,39,35,152502,3,0,0,0,-666666666.0,,,,,,,,,,,,,,,-inf,0,,0,,
4368,11164,,EUCLID AV & CHARDON RD W,,41.568984,-81.5353,,,0,,0,POINT (-81.5353 41.568984),9535.951998902685,3477.9464830706806,2877.9947083863585,2302.07341758731,481.1500392946819,5719.161406211045,6599.954860837237,False,False,False,False,False,False,False,989,36,896,0,633,104,529,849,70,52,0,39,35,152701,1,0,923,261,365.0,1.0,0.03640040444893832,0.9059656218402427,0.0,1.0,0.16429699842022116,0.8357030015797788,1.0,0.08244994110718493,0.061248527679623084,0.0,0.0,1.0,0.28277356446370533,0.3690596562184024,757,0.8916372202591284,662,0.7172264355362947,
4369,11167,,S GREEN RD & RANCH RD,,41.490734,-81.516989,,,0,,0,POINT (-81.516989 41.490734),2984.1330596076014,2099.9382970385545,7886.146978828676,3240.0224503481218,248.24312748125422,2008.734465780869,2279.436302070485,False,False,False,False,True,False,False,929,873,12,44,363,324,39,659,188,272,92,39,35,131103,3,33,929,751,672.0,1.0,0.9397201291711518,0.012917115177610334,0.04736275565123789,1.0,0.8925619834710744,0.10743801652892562,1.0,0.2852807283763278,0.41274658573596357,0.13960546282245828,0.05007587253414264,1.0,0.8083961248654468,0.7233584499461787,74,0.11229135053110774,178,0.1916038751345533,
4370,11168,,2424 S GREEN RD,,41.493428,-81.516987,,,0,,0,POINT (-81.516987 41.493428),3190.33011847251,1915.7470628422561,8133.223752781771,2941.748121825055,73.0086867509664,1888.9935681396182,2133.6566182813926,False,False,False,False,True,False,False,929,873,12,44,363,324,39,659,188,272,92,39,35,131103,3,33,929,751,672.0,1.0,0.9397201291711518,0.012917115177610334,0.04736275565123789,1.0,0.8925619834710744,0.10743801652892562,1.0,0.2852807283763278,0.41274658573596357,0.13960546282245828,0.05007587253414264,1.0,0.8083961248654468,0.7233584499461787,74,0.11229135053110774,178,0.1916038751345533,
4371,11169,,S GREEN RD & GREENLAWN AV,,41.495088,-81.516988,,,0,,0,POINT (-81.516988 41.495088),3324.579999485188,1817.742545055653,8287.293799211979,2758.0516868706864,191.14100398364155,1835.54558446499,2060.226435929205,False,False,False,False,True,False,False,929,873,12,44,363,324,39,659,188,272,92,39,35,131103,3,33,929,751,672.0,1.0,0.9397201291711518,0.012917115177610334,0.04736275565123789,1.0,0.8925619834710744,0.10743801652892562,1.0,0.2852807283763278,0.41274658573596357,0.13960546282245828,0.05007587253414264,1.0,0.8083961248654468,0.7233584499461787,74,0.11229135053110774,178,0.1916038751345533,
