,,update_count,driving_time,routes
152,151,3,0.5833333333333334,"['18', '18', '18']"
151,150,3,0.6333333333333333,"['18', '18', '18']"
150,149,3,0.6,"['18', '18', '18']"
149,148,3,0.6166666666666667,"['18', '18', '18']"
148,147,3,0.5166666666666667,"['18', '18', '18']"
147,597,3,0.5166666666666667,"['18', '18', '18']"
597,599,3,0.6,"['18', '18', '18']"
599,507,3,1.1833333333333333,"['18', '18', '18']"
507,585,3,1.35,"['18', '18', '18']"
585,284,6,0.7633333333333334,"['18', '18', '18', '31', '31', '31']"
284,233,6,0.6900000000000001,"['18', '18', '18', '31', '31', '31']"
233,232,6,1.0533333333333335,"['18', '18', '18', '31', '31', '31']"
232,231,6,1.0633333333333335,"['18', '18', '18', '31', '31', '31']"
231,230,6,1.0533333333333335,"['18', '18', '18', '31', '31', '31']"
230,116,6,0.7,"['18', '18', '18', '31', '31', '31']"
116,118,3,0.7666666666666667,"['18', '18', '18']"
119,587,3,1.35,"['18', '18', '18']"
587,119,2,1.2666666666666666,"['18', '18']"
119,116,2,0.7333333333333333,"['18', '18']"
116,230,4,0.75,"['18', '18', '31', '31']"
230,231,4,0.75,"['18', '18', '31', '31']"
231,232,4,0.9166666666666667,"['18', '18', '31', '31']"
232,233,4,0.9277777777777778,"['18', '18', '31', '31']"
233,145,4,0.7111111111111111,"['18', '18', '31', '31']"
145,284,4,0.6055555555555556,"['18', '18', '31', '31']"
284,585,4,0.438888888888889,"['18', '18', '31', '31']"
585,460,8,0.6547619047619049,"['18', '18', '5', '5R', '5R', '5R', '5R', '5R']"
460,507,2,0.9666666666666667,"['18', '18']"
507,599,2,0.9333333333333333,"['18', '18']"
599,597,2,0.6333333333333333,"['18', '18']"
597,146,2,0.38333333333333336,"['18', '18']"
146,147,2,0.5166666666666667,"['18', '18']"
147,148,2,0.5,"['18', '18']"
148,149,2,0.5,"['18', '18']"
149,150,2,0.5,"['18', '18']"
150,151,2,0.55,"['18', '18']"
151,694,2,0.45,"['18', '18']"
694,153,2,0.5,"['18', '18']"
153,154,2,0.5,"['18', '18']"
154,155,2,0.5,"['18', '18']"
155,156,2,0.5,"['18', '18']"
156,157,2,0.5166666666666667,"['18', '18']"
157,158,3,0.5083333333333333,"['18', '18', 'LOWL']"
158,159,5,0.5583333333333333,"['18', '18', 'LBUS', 'LBUS', 'LOWL']"
159,160,5,0.9000000000000001,"['18', '18', 'LBUS', 'LBUS', 'LOWL']"
160,790,7,0.9111111111111112,"['18', '18', '23', '23', '23', '23', '23']"
790,583,2,1.45,"['18', '18']"
583,584,2,1.45,"['18', '18']"
584,582,8,1.042857142857143,"['18', '18', '29', '29', '29', '58', '58', '58']"
582,280,9,1.3458333333333334,"['18', '18', '29', '29', '29', '57', '58', '58', '58']"
280,53,8,0.8476190476190477,"['18', '18', '29', '29', '29', '58', '58', '58']"
398,550,3,0.5833333333333334,"['19', '19', '19']"
550,551,3,0.6,"['19', '19', '19']"
551,630,3,0.7666666666666667,"['19', '19', '19']"
630,629,5,0.5916666666666667,"['19', '19', '19', '44', '44']"
629,411,5,0.7833333333333334,"['19', '19', '19', '44', '44']"
411,412,5,0.6666666666666666,"['19', '19', '19', '44', '44']"
412,130,6,0.4933333333333334,"['19', '19', '19', '91', '91', '91']"
130,413,3,0.7333333333333333,"['19', '19', '19']"
413,414,3,1.15,"['19', '19', '19']"
414,410,3,0.5333333333333333,"['19', '19', '19']"
