,index,stop_id,stop_code,stop_name,stop_lat,stop_lon,zone_id,stop_desc,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,platform_code,geometry,closest_hospital_distance,closest_grocery_distance,closest_park_distance,closest_bar_distance,closest_worship_distance,closest_mcdonalds_distance,closest_starbucks_distance,nearby_stops,near_hospital,near_grocery,near_park,near_bar,near_worship,near_mcdonalds,near_starbucks,total_population,white_population,black_population,asian_population,total_housing_units,owner_occupied_units,rentor_occupied_units,population_over_age_25,has_bachelors_degree,has_masters_degree,has_professional_degree,state,county,tract,block group,has_doctorate,total_income_known,income_to_poverty_above_200,vehicles,total_population_percent,white_population_percent,black_population_percent,asian_population_percent,total_housing_units_percent,owner_occupied_units_percent,rentor_occupied_units_percent,population_over_age_25_percent,has_bachelors_degree_percent,has_masters_degree_percent,has_professional_degree_percent,has_doctorate_percent,total_income_known_percent,income_to_poverty_above_200_percent,vehicles_percent,less_than_a_bachelors_degree,less_than_a_bachelors_degree_percent,income_to_poverty_under_200,income_to_poverty_under_200_percent,routes
840,2533,16084,16084,Prague St & Russia Ave,37.71756,-122.4282,,,https://www.sfmta.com/16084,,,,0,,POINT (-122.4282 37.71756),5978.869199100187,1476.6620712830793,1697.4314396257362,990.2010347746044,856.6133471318517,1873.217228070338,3770.953682416047,"['15921', '16083', '16082', '16084', '16085', '16241']",False,False,False,False,False,False,False,2267,501,2,1024,732,396,336,1688,352,79,49,6,75,26003,2,15,2267,1941,1168.0,1.0,0.2209969122187913,0.0008822232024702,0.4516982796647552,1.0,0.5409836065573771,0.4590163934426229,1.0,0.2085308056872037,0.0468009478672985,0.0290284360189573,0.0088862559241706,1.0,0.8561976179973533,0.5152183502426114,1193,0.7067535545023697,326,0.1438023820026466,"{""'10455800'""}"
841,2537,16090,16090,Presidio Ave & Clay St,37.78918,-122.44726,,,https://www.sfmta.com/16090,,,,0,,POINT (-122.44726 37.78918),923.8261779880206,694.530807163647,1360.7651233797528,825.8704255509854,126.94593041021284,4380.475789515321,735.0091403410507,"['16089', '16090', '16091', '16094', '16095']",False,False,False,False,True,False,False,1082,754,0,220,512,259,253,893,386,173,184,6,75,13300,2,37,1082,1042,824.0,1.0,0.6968576709796673,0.0,0.2033271719038817,1.0,0.505859375,0.494140625,1.0,0.4322508398656215,0.1937290033594625,0.206047032474804,0.0414333706606942,1.0,0.9630314232902032,0.7615526802218114,113,0.1265397536394177,40,0.0369685767097966,"{""'10455800'""}"
842,2543,16099,16099,Presidio Ave & Sutter St,37.784392,-122.446289,,,https://www.sfmta.com/16099,,,,0,,POINT (-122.446289 37.784392),453.4563303877168,751.3169795346239,843.8374064043464,423.4436004080053,250.93142256988924,4293.772102547504,272.80365235788287,"['16092', '16093', '16099', '16098', '16605']",False,False,False,False,True,False,True,2284,1082,13,864,1213,420,793,2004,1174,355,124,6,75,15401,1,66,2284,1928,1270.0,1.0,0.4737302977232924,0.0056917688266199,0.3782837127845884,1.0,0.3462489694971146,0.6537510305028854,1.0,0.5858283433133733,0.1771457085828343,0.06187624750499,0.0329341317365269,1.0,0.8441330998248686,0.5560420315236427,285,0.1422155688622754,356,0.1558669001751313,"{""'10455800'""}"
843,2547,16106,16106,Presidio Blvd & Simonds Loop,37.796482,-122.451517,,,https://www.sfmta.com/16106,,,,0,,POINT (-122.451517 37.796482),1861.8577115310104,1144.1615977276008,2204.517184852411,669.7729241808019,899.2983015657741,4920.138112237126,385.0328442141341,"['16106', '16107']",False,False,False,False,False,False,True,1486,902,29,154,401,11,390,939,441,370,35,6,75,60100,2,20,1486,1160,,1.0,0.6069986541049798,0.0195154777927321,0.1036339165545087,1.0,0.027431421446384,0.972568578553616,1.0,0.4696485623003195,0.3940362087326943,0.0372736954206602,0.0212992545260915,1.0,0.7806191117092867,,73,0.0777422790202343,326,0.2193808882907133,"{""'10455800'""}"
844,2550,16136,16136,Quintara St & 12th Ave,37.74887,-122.468563,,,https://www.sfmta.com/16136,,,,0,,POINT (-122.468563 37.74887),1918.718445586796,1097.728875913303,2395.0485485678696,922.7200350575288,667.8849981192361,2639.916018823816,1027.3829061262024,"['16136', '16135', '16169', '16168', '16171', '16170']",False,False,False,False,False,False,False,1529,558,59,849,693,621,72,1314,560,206,103,6,75,30400,3,241,1529,1390,1206.0,1.0,0.3649444081098757,0.0385873119686069,0.5552648790058862,1.0,0.8961038961038961,0.1038961038961039,1.0,0.426179604261796,0.1567732115677321,0.078386605783866,0.1834094368340943,1.0,0.9090909090909092,0.788750817527796,204,0.1552511415525114,139,0.0909090909090909,"{""'10455800'""}"
845,2557,16142,16142,Quintara St & 22nd Ave,37.74855,-122.47917,,,https://www.sfmta.com/16142,,,,0,,POINT (-122.47917 37.74855),2937.908351825265,631.7300823692825,1969.1031880394128,635.5571012808296,732.3126087236994,2478.351209796537,1642.9206322641028,"['16142', '16143']",False,False,False,False,False,False,False,1529,278,27,1171,492,313,179,1363,487,104,32,6,75,32801,1,0,1407,1045,789.0,1.0,0.1818181818181818,0.0176586003924133,0.7658600392413342,1.0,0.6361788617886179,0.3638211382113821,1.0,0.3573000733675715,0.0763022743947175,0.0234776228906823,0.0,1.0,0.7427149964463398,0.5160235448005233,758,0.5561261922230374,362,0.2572850035536603,"{""'10455800'""}"
846,2559,16144,16144,Quintara St & 24th Ave,37.74846,-122.48131,,,https://www.sfmta.com/16144,,,,0,,POINT (-122.48131 37.74846),3144.5432902297093,670.8695634315422,1962.4772784460013,631.9687216066734,884.8259683813757,2513.735097731,1747.0831885701316,"['16144', '16145']",False,False,False,False,False,False,False,1517,360,0,732,534,296,238,1191,407,88,35,6,75,32802,1,31,1487,1218,788.0,1.0,0.2373104812129202,0.0,0.4825313117996044,1.0,0.5543071161048689,0.445692883895131,1.0,0.3417296389588581,0.0738874895046179,0.0293870696893366,0.0260285474391267,1.0,0.8190988567585743,0.5194462755438365,664,0.5575146935348446,269,0.1809011432414257,"{""'10455800'""}"
847,2561,16146,16146,Quintara St & 26th Ave,37.74838,-122.48345,,,https://www.sfmta.com/16146,,,,0,,POINT (-122.48345 37.74838),3354.823570901308,767.865098125886,1980.2941510204253,679.8273422205737,749.946582662332,2562.9468293549985,1828.871952739587,"['16146', '16147', '16148', '16149']",False,False,False,False,False,False,False,1517,360,0,732,534,296,238,1191,407,88,35,6,75,32802,1,31,1487,1218,788.0,1.0,0.2373104812129202,0.0,0.4825313117996044,1.0,0.5543071161048689,0.445692883895131,1.0,0.3417296389588581,0.0738874895046179,0.0293870696893366,0.0260285474391267,1.0,0.8190988567585743,0.5194462755438365,664,0.5575146935348446,269,0.1809011432414257,"{""'10455800'""}"
848,2565,16151,16151,Quintara St & 28th Ave,37.74816,-122.48586,,,https://www.sfmta.com/16151,,,,0,,POINT (-122.48586 37.74816),3571.1302660531364,841.4015267836406,2032.582294698174,806.5136179054036,724.118468843434,2646.0740215898127,1940.062968182408,"['16148', '16149', '16151', '16150', '16152', '16153']",False,False,False,False,False,False,False,1825,350,0,1160,468,409,59,1265,595,27,67,6,75,32901,2,0,1825,1581,981.0,1.0,0.1917808219178082,0.0,0.6356164383561644,1.0,0.8739316239316239,0.126068376068376,1.0,0.4703557312252964,0.0213438735177865,0.0529644268774703,0.0,1.0,0.8663013698630136,0.5375342465753424,576,0.4553359683794466,244,0.1336986301369863,"{""'10455800'""}"
849,2571,16156,16156,Quintara St & 33rd Ave,37.74805,-122.49095,,,https://www.sfmta.com/16156,,,,0,,POINT (-122.49095 37.74805),4118.082995137969,600.7150465148712,2260.1535755207115,1260.9010113534025,619.9737013475287,2911.037839841978,2298.3710299157387,"['16156', '16157']",False,False,False,False,False,False,False,1041,212,0,677,323,237,86,819,225,32,44,6,75,32901,1,12,1041,1011,680.0,1.0,0.2036503362151777,0.0,0.6503362151777138,1.0,0.7337461300309598,0.2662538699690402,1.0,0.2747252747252747,0.039072039072039,0.0537240537240537,0.0146520146520146,1.0,0.9711815561959656,0.6532180595581172,506,0.6178266178266179,30,0.0288184438040345,"{""'10455800'""}"
850,2573,16158,16158,Quintara St & 35th Ave,37.74796,-122.4931,,,https://www.sfmta.com/16158,,,,0,,POINT (-122.4931 37.74796),4341.560095708096,641.9872315432849,2386.35521506089,1315.1347053138163,597.2245807349408,3043.7697128320483,2468.38425665606,"['16158', '16159', '16160', '16547']",False,False,False,False,False,False,False,1041,212,0,677,323,237,86,819,225,32,44,6,75,32901,1,12,1041,1011,680.0,1.0,0.2036503362151777,0.0,0.6503362151777138,1.0,0.7337461300309598,0.2662538699690402,1.0,0.2747252747252747,0.039072039072039,0.0537240537240537,0.0146520146520146,1.0,0.9711815561959656,0.6532180595581172,506,0.6178266178266179,30,0.0288184438040345,"{""'10455800'""}"
851,2577,16163,16163,Quintara St & 41st Ave,37.74754,-122.49981,,,https://www.sfmta.com/16163,,,,0,,POINT (-122.49981 37.74754),5018.00892971196,624.6655039016138,2450.719743623992,730.9269564016504,591.7587859239813,3507.1092787345647,3032.868253907161,"['16163', '16162', '17885']",False,False,False,False,False,False,False,951,494,0,457,449,319,130,776,256,243,62,6,75,35300,6,0,951,718,589.0,1.0,0.519453207150368,0.0,0.480546792849632,1.0,0.7104677060133631,0.289532293986637,1.0,0.3298969072164948,0.3131443298969072,0.0798969072164948,0.0,1.0,0.7549947423764458,0.619348054679285,204,0.2628865979381443,233,0.2450052576235541,"{""'10455800'""}"
852,2579,16165,16165,Quintara St & 44th Ave,37.74742,-122.50304,,,https://www.sfmta.com/16165,,,,0,,POINT (-122.50304 37.74742),5396.872260600792,605.0251811007067,2470.009883930867,647.9804371839222,603.2215104027439,3787.053797982648,3372.9458851969434,"['16165', '17885']",False,False,False,False,False,False,False,1877,590,0,706,554,443,111,1454,493,267,51,6,75,35400,2,0,1877,1726,1253.0,1.0,0.3143313798614811,0.0,0.3761321257325519,1.0,0.7996389891696751,0.2003610108303249,1.0,0.3390646492434663,0.1836313617606602,0.0350756533700137,0.0,1.0,0.9195524773574854,0.6675546084176878,643,0.4422283356258596,151,0.0804475226425146,"{""'10455800'""}"
853,2581,16167,16167,Quintara St & 48th Ave,37.74734,-122.507,,,https://www.sfmta.com/16167,,,,0,,POINT (-122.507 37.74734),5818.097660728888,719.1757198401837,2570.1066281229914,651.7335499457703,786.1569380886541,4137.203037884614,3756.22218092374,['16167'],False,False,False,False,False,False,False,998,523,0,352,370,332,38,805,307,162,43,6,75,35400,1,65,998,832,538.0,1.0,0.5240480961923848,0.0,0.3527054108216433,1.0,0.8972972972972973,0.1027027027027027,1.0,0.3813664596273292,0.2012422360248447,0.0534161490683229,0.0807453416149068,1.0,0.8336673346693386,0.5390781563126252,228,0.2832298136645962,166,0.1663326653306613,"{""'10455800'""}"
854,2587,16177,16177,Randall St & Whitney St,37.7397,-122.42757,,,https://www.sfmta.com/16177,,,,0,,POINT (-122.42757 37.7397),4167.899333627286,883.0626684146038,300.96296342001915,540.6808039100785,617.1262670763087,3499.849285235432,1369.0284304218349,"['16177', '16981']",False,False,True,False,False,False,False,1593,862,49,162,665,358,307,1271,421,259,228,6,75,21800,1,8,1593,1550,979.0,1.0,0.5411173885750157,0.0307595731324544,0.1016949152542373,1.0,0.5383458646616541,0.4616541353383459,1.0,0.3312352478363493,0.2037765538945712,0.1793863099921321,0.006294256490952,1.0,0.9730069052102952,0.6145637162586315,355,0.2793076317859952,43,0.0269930947897049,"{""'10455800'""}"
855,2588,16173,16173,Randolph St & Arch St,37.714201,-122.467218,,,https://www.sfmta.com/16173,,,,0,,POINT (-122.467218 37.714201),5524.59489615467,425.2645055309488,1559.161191861218,1565.099367283677,456.1643866188519,1681.7613781105547,1716.0366648239485,"['16173', '16172']",False,False,False,False,False,False,False,1144,485,49,454,288,156,132,755,269,76,0,6,75,31302,2,0,1144,540,,1.0,0.4239510489510489,0.0428321678321678,0.3968531468531469,1.0,0.5416666666666666,0.4583333333333333,1.0,0.3562913907284768,0.1006622516556291,0.0,0.0,1.0,0.472027972027972,,410,0.543046357615894,604,0.527972027972028,"{""'10455800'""}"
856,2592,17331,17331,Raymond Ave & Delta St,37.713844,-122.409049,,,https://www.sfmta.com/17331,,,,0,,POINT (-122.409049 37.713844),6049.844528277685,1889.2773546448173,1086.5540538843818,2886.215863612466,485.9883914593633,1060.572642771632,4856.329104530878,['17331'],False,False,False,False,False,False,False,1596,319,35,848,500,392,108,1117,128,65,7,6,75,26401,2,42,1596,1230,782.0,1.0,0.1998746867167919,0.0219298245614035,0.531328320802005,1.0,0.784,0.216,1.0,0.1145926589077887,0.0581915846016114,0.0062667860340196,0.0376007162041181,1.0,0.7706766917293233,0.4899749373433584,900,0.8057296329453895,366,0.2293233082706766,"{""'10455800'""}"
857,2593,17335,17335,Raymond Ave & Elliot St,37.714424,-122.411213,,,https://www.sfmta.com/17335,,,,0,,POINT (-122.411213 37.714424),6079.297773035115,1897.858459122869,935.0730155437456,2766.966895703873,623.2713067885514,979.1966078744932,4681.555016752223,['17335'],False,False,False,False,False,False,False,1596,319,35,848,500,392,108,1117,128,65,7,6,75,26401,2,42,1596,1230,782.0,1.0,0.1998746867167919,0.0219298245614035,0.531328320802005,1.0,0.784,0.216,1.0,0.1145926589077887,0.0581915846016114,0.0062667860340196,0.0376007162041181,1.0,0.7706766917293233,0.4899749373433584,900,0.8057296329453895,366,0.2293233082706766,"{""'10455800'""}"
858,2594,17330,17330,Raymond Ave & Rutland St,37.713343,-122.407148,,,https://www.sfmta.com/17330,,,,0,,POINT (-122.407148 37.713343),5962.875104173824,1846.2110458437369,1227.3889166771387,2957.8663909539005,451.97890557098,1171.6726353595182,4992.1121931028265,"['17330', '17039', '16243']",False,False,False,False,False,False,False,1596,319,35,848,500,392,108,1117,128,65,7,6,75,26401,2,42,1596,1230,782.0,1.0,0.1998746867167919,0.0219298245614035,0.531328320802005,1.0,0.784,0.216,1.0,0.1145926589077887,0.0581915846016114,0.0062667860340196,0.0376007162041181,1.0,0.7706766917293233,0.4899749373433584,900,0.8057296329453895,366,0.2293233082706766,"{""'10455800'""}"
859,2595,17332,17332,Raymond Ave & Sawyer St,37.715032,-122.413469,,,https://www.sfmta.com/17332,,,,0,,POINT (-122.413469 37.715032),6025.276792214125,1853.148212641668,696.9522855235165,2407.4461889005,823.5702073554131,957.4409902504984,4365.965230560084,"['17332', '17057']",False,False,False,False,False,False,False,104,0,0,104,99,0,99,104,0,0,0,6,75,980501,1,0,104,0,,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,118,1.1346153846153846,104,1.0,"{""'10455800'""}"
860,2596,16184,16184,Reddy St & Thornton Ave,37.73098,-122.39504,,,https://www.sfmta.com/16184,,,,0,,POINT (-122.39504 37.73098),3704.958306615537,846.8539008462826,2003.0829117816293,1230.0367890376938,615.05955217346,3384.119605956518,3785.985246517806,"['16184', '16185', '16703', '16704', '16705', '16970']",False,False,False,False,False,False,False,620,135,79,231,206,113,93,518,130,32,0,6,75,23003,1,13,620,371,286.0,1.0,0.2177419354838709,0.1274193548387096,0.3725806451612903,1.0,0.5485436893203883,0.4514563106796116,1.0,0.2509652509652509,0.0617760617760617,0.0,0.025096525096525,1.0,0.5983870967741935,0.4612903225806452,354,0.6833976833976834,249,0.4016129032258064,"{""'10455800'""}"
861,2603,16252,16252,Revere Ave & Jennings St,37.72956,-122.38656,,,https://www.sfmta.com/16252,,,,0,,POINT (-122.38656 37.72956),3927.335831929027,872.6299133371382,1061.8851475110996,2190.532676376222,509.7769226498791,4065.216385671749,4260.122464982564,"['15871', '16252', '16251']",False,False,False,False,False,False,False,1064,364,219,151,305,146,159,845,194,60,43,6,75,23200,3,0,1046,854,444.0,1.0,0.3421052631578947,0.2058270676691729,0.1419172932330827,1.0,0.4786885245901639,0.521311475409836,1.0,0.229585798816568,0.0710059171597633,0.050887573964497,0.0,1.0,0.8164435946462715,0.4172932330827067,579,0.685207100591716,192,0.1835564053537285,"{""'10455800'""}"
862,2624,16182,16182,Richardson Ave & Francisco St,37.800328,-122.446954,,,https://www.sfmta.com/16182,,,,0,,POINT (-122.446954 37.800328),2066.915066819195,592.7443995515335,2175.2547051616566,233.1319253118241,1108.3681176437815,4518.093177603912,246.64496375393128,"['15282', '16182', '16181']",False,False,False,True,False,False,True,867,643,0,25,456,102,354,755,209,324,0,6,75,12700,3,0,867,764,384.0,1.0,0.7416378316032295,0.0,0.0288350634371395,1.0,0.2236842105263158,0.7763157894736842,1.0,0.2768211920529801,0.4291390728476821,0.0,0.0,1.0,0.881199538638985,0.4429065743944637,222,0.2940397350993377,103,0.1188004613610149,"{""'10455800'""}"
863,2627,16214,16214,Right Of Way/20th St,37.758264,-122.427924,,,https://www.sfmta.com/16214,,,,0,,POINT (-122.427924 37.758264),3123.456169528132,651.5362310879899,1434.8233763332898,329.3312197509192,727.5238139476604,4097.734173093113,805.4814012128035,"['16214', '16215', '16221', '16222']",False,False,False,True,False,False,False,1345,981,0,139,584,273,311,1182,348,421,113,6,75,20601,1,23,1345,1126,547.0,1.0,0.729368029739777,0.0,0.1033457249070632,1.0,0.4674657534246575,0.5325342465753424,1.0,0.2944162436548223,0.3561759729272419,0.0956006768189509,0.0194585448392555,1.0,0.8371747211895911,0.4066914498141264,277,0.2343485617597292,219,0.1628252788104089,"{""'10455800'""}"
864,2629,16217,16217,Right Of Way/21st St,37.756436,-122.426822,,,https://www.sfmta.com/16217,,,,0,,POINT (-122.426822 37.756436),3334.852916173881,649.5955586075759,1447.0532828724024,405.1311304166821,739.9746942210631,4197.162073912667,782.3558141399154,"['16217', '16216', '16221', '16222']",False,False,False,False,False,False,False,1305,995,0,185,615,324,291,1111,289,378,101,6,75,21100,1,80,1305,1278,785.0,1.0,0.7624521072796935,0.0,0.1417624521072797,1.0,0.526829268292683,0.473170731707317,1.0,0.2601260126012601,0.3402340234023402,0.0909090909090909,0.072007200720072,1.0,0.9793103448275862,0.6015325670498084,263,0.2367236723672367,27,0.0206896551724137,"{""'10455800'""}"
865,2637,16208,16208,Ripley St & Alabama St,37.744368,-122.410465,,,https://www.sfmta.com/16208,,,,0,,POINT (-122.410465 37.744368),3227.260353450218,642.2139751491713,1925.331557664461,791.1508205209554,941.6423474845196,4218.68755694027,2059.227564088829,"['16208', '16209']",False,False,False,False,False,False,False,1576,879,8,387,649,341,308,1156,472,330,75,6,75,25200,2,127,1576,1359,859.0,1.0,0.557741116751269,0.0050761421319796,0.2455583756345177,1.0,0.5254237288135594,0.4745762711864407,1.0,0.4083044982698962,0.2854671280276816,0.064878892733564,0.1098615916955017,1.0,0.8623096446700508,0.5450507614213198,152,0.1314878892733564,217,0.1376903553299492,"{""'10455800'""}"
866,2641,16245,16245,Rivera St & 37th Ave,37.74585,-122.49536,,,https://www.sfmta.com/16245,,,,0,,POINT (-122.49536 37.74585),4544.243482720393,766.5316295736635,2306.989856178516,1143.608447448002,390.865848214745,2973.829928111921,2643.243141764048,"['16245', '16548', '16550', '16549']",False,False,False,False,True,False,False,1609,414,32,1163,462,421,41,1257,354,107,15,6,75,35300,1,48,1609,1433,,1.0,0.257302672467371,0.0198881292728402,0.7228091982597887,1.0,0.9112554112554112,0.0887445887445887,1.0,0.2816229116945107,0.0851233094669848,0.0119331742243436,0.0381861575178997,1.0,0.8906152889993785,,744,0.5918854415274463,176,0.1093847110006215,"{""'10455800'""}"
867,2646,16234,16234,Roosevelt Way & 17th St,37.76197,-122.445373,,,https://www.sfmta.com/16234,,,,0,,POINT (-122.445373 37.76197),1299.102464546436,969.3025753548948,1373.646881456488,933.2193882717208,1265.6287986198708,5141.1881439294975,1173.4339678260744,"['13309', '13659', '14205', '14077', '14070', '14175', '14174', '14184', '16234', '16235']",False,False,False,False,False,False,False,835,723,0,91,358,267,91,720,209,276,34,6,75,17000,2,67,835,820,597.0,1.0,0.8658682634730539,0.0,0.1089820359281437,1.0,0.7458100558659218,0.2541899441340782,1.0,0.2902777777777778,0.3833333333333333,0.0472222222222222,0.0930555555555555,1.0,0.9820359281437124,0.7149700598802395,134,0.1861111111111111,15,0.0179640718562874,"{""'10455800'""}"
868,2653,16240,16240,Roosevelt Way & Museum Way,37.76536,-122.44102,,,https://www.sfmta.com/16240,,,,0,,POINT (-122.44102 37.76536),1793.2733921577417,718.3957704202177,1488.8871558411092,658.3786645566247,1041.6256718600966,4541.867370979476,853.9570996893111,['16240'],False,False,False,False,False,False,False,1304,849,40,186,725,325,400,1156,579,206,131,6,75,17000,4,73,1304,1285,804.0,1.0,0.6510736196319018,0.0306748466257668,0.1426380368098159,1.0,0.4482758620689655,0.5517241379310345,1.0,0.5008650519031141,0.1782006920415225,0.1133217993079584,0.0631487889273356,1.0,0.9854294478527608,0.6165644171779141,167,0.1444636678200692,19,0.0145705521472392,"{""'10455800'""}"
869,2657,17041,17041,Rutland St & Campbell Ave,37.71534,-122.40619,,,https://www.sfmta.com/17041,,,,0,,POINT (-122.40619 37.71534),5787.355502156225,1676.4946549728695,1144.8648984967003,2808.955473462165,696.8416440370428,1398.4228917038868,4888.670651862644,"['17039', '17041', '17128']",False,False,False,False,False,False,False,2208,999,117,877,580,445,135,1752,515,235,8,6,75,26402,3,0,2208,1887,1300.0,1.0,0.452445652173913,0.0529891304347826,0.3971920289855072,1.0,0.7672413793103449,0.2327586206896551,1.0,0.2939497716894977,0.1341324200913242,0.0045662100456621,0.0,1.0,0.8546195652173914,0.5887681159420289,994,0.567351598173516,321,0.1453804347826087,"{""'10455800'""}"
870,2659,17044,17044,Rutland St & Sunnydale Ave,37.7099,-122.408536,,,https://www.sfmta.com/17044,,,,0,,POINT (-122.408536 37.7099),6249.435143752301,2121.030171465858,1360.6406471617058,2999.0917022888384,39.56537393412818,745.875384503437,5127.019565353564,"['17044', '17046', '16570', '16571', '16576', '16584', '16850', '16851']",False,False,False,False,True,False,False,1471,298,87,949,388,289,99,1188,97,56,2,6,75,26403,1,0,1460,1117,857.0,1.0,0.2025832766825289,0.0591434398368456,0.6451393609789259,1.0,0.7448453608247423,0.2551546391752577,1.0,0.0816498316498316,0.0471380471380471,0.0016835016835016,0.0,1.0,0.7650684931506849,0.5825968728755948,1055,0.8880471380471381,343,0.234931506849315,"{""'10455800'""}"
871,2662,16291,16291,Sacramento St & Buchanan St,37.79036,-122.4306,,,https://www.sfmta.com/16291,,,,0,,POINT (-122.4306 37.79036),1453.6104172699818,549.1265900346007,346.8357667977759,208.92776661510976,200.80700197100288,2345.0969592486304,185.9775488205337,"['16291', '16292', '16306', '16305', '16319']",False,False,True,True,True,False,True,493,392,0,58,366,160,206,440,230,110,41,6,75,13500,2,0,493,423,267.0,1.0,0.795131845841785,0.0,0.1176470588235294,1.0,0.4371584699453552,0.5628415300546448,1.0,0.5227272727272727,0.25,0.0931818181818181,0.0,1.0,0.8580121703853956,0.5415821501014199,59,0.1340909090909091,70,0.1419878296146044,"{""'10455800'""}"
872,2669,16298,16298,Sacramento St & Gough St,37.79092,-122.42613,,,https://www.sfmta.com/16298,,,,0,,POINT (-122.42613 37.79092),1913.9224284789489,314.22624091587187,677.4170014524349,568.668806127318,281.5771177173841,2044.2583785364864,455.29896898456633,"['14905', '16298', '16309', '16310']",False,True,False,False,True,False,False,1533,1184,64,131,815,98,717,1261,600,256,36,6,75,13102,1,210,1488,1247,802.0,1.0,0.7723418134377038,0.0417482061317677,0.0854533594259621,1.0,0.1202453987730061,0.8797546012269939,1.0,0.4758128469468675,0.2030134813639968,0.028548770816812,0.1665344964314036,1.0,0.8380376344086021,0.5231572080887149,159,0.1260904044409199,241,0.1619623655913978,"{""'10455800'""}"
873,2690,16323,16323,Sagamore St & Capitol Ave,37.71129,-122.45913,,,https://www.sfmta.com/16323,,,,0,,POINT (-122.45913 37.71129),5757.291949030344,704.2525243652035,2479.8741252263403,1036.0635373516857,282.7995488897098,1626.9126750034116,2558.7212740245045,"['16322', '16323']",False,False,False,False,True,False,False,844,122,10,397,194,176,18,624,114,76,11,6,75,31401,2,0,844,757,,1.0,0.1445497630331753,0.0118483412322274,0.4703791469194313,1.0,0.9072164948453608,0.0927835051546391,1.0,0.1826923076923076,0.1217948717948717,0.0176282051282051,0.0,1.0,0.8969194312796208,,430,0.6891025641025641,87,0.1030805687203791,"{""'10455800'""}"
874,2694,16506,16506,Saint Francis Blvd & Santa Ana Ave,37.73479,-122.468067,,,https://www.sfmta.com/16506,,,,0,,POINT (-122.468067 37.73479),3299.553887222969,452.13166694276873,1424.381507625937,419.0166503795578,902.7099028936356,1301.1751801363216,533.1791185325151,"['16508', '16507', '16506', '16505', '16504']",False,False,False,False,False,False,False,608,213,0,216,234,234,0,550,212,53,15,6,75,30900,5,0,608,608,594.0,1.0,0.3503289473684211,0.0,0.3552631578947368,1.0,1.0,0.0,1.0,0.3854545454545454,0.0963636363636363,0.0272727272727272,0.0,1.0,1.0,0.9769736842105264,270,0.4909090909090909,0,0.0,"{""'10455800'""}"
875,2701,17900,17900,San Bruno Ave & Felton St,37.729912,-122.404631,,,https://www.sfmta.com/17900,,,,0,,POINT (-122.404631 37.729912),4174.708643646907,55.53887049544738,1295.2698034287391,1142.6345178957656,992.033305398708,2844.7516803137773,3682.7144574003696,"['17900', '16367']",False,True,False,False,False,False,False,1525,324,0,998,469,211,258,1233,211,37,28,6,75,25702,2,0,1525,999,533.0,1.0,0.2124590163934426,0.0,0.6544262295081967,1.0,0.4498933901918976,0.5501066098081023,1.0,0.1711273317112733,0.0300081103000811,0.0227088402270884,0.0,1.0,0.6550819672131147,0.3495081967213114,1002,0.8126520681265207,526,0.3449180327868852,"{""'10455800'""}"
876,2702,17899,17899,San Bruno Ave & Harkness Ave,37.718043,-122.400114,,,https://www.sfmta.com/17899,,,,0,,POINT (-122.400114 37.718043),5217.747568915909,1354.8442245469537,1496.9946043286848,2391.867195598721,1205.0451342736665,1999.1932413713544,4963.751210137324,"['17899', '16369', '16371', '16946']",False,False,False,False,False,False,False,965,149,117,558,288,122,166,748,42,88,0,6,75,25800,2,7,965,558,395.0,1.0,0.1544041450777202,0.1212435233160621,0.5782383419689119,1.0,0.4236111111111111,0.5763888888888888,1.0,0.0561497326203208,0.1176470588235294,0.0,0.0093582887700534,1.0,0.5782383419689119,0.4093264248704663,611,0.8168449197860963,407,0.421761658031088,"{""'10455800'""}"
877,2707,16365,16365,San Bruno Ave & Silver Ave,37.73223,-122.40563,,,https://www.sfmta.com/16365,,,,0,,POINT (-122.40563 37.73223),4003.259679523385,183.10162307339377,1400.709243230386,931.0714388765572,921.3184393118472,3029.7595219357468,3423.9439645586904,"['13788', '13789', '16365', '16364', '16397', '16400', '16422', '16421']",False,True,False,False,False,False,False,1525,324,0,998,469,211,258,1233,211,37,28,6,75,25702,2,0,1525,999,533.0,1.0,0.2124590163934426,0.0,0.6544262295081967,1.0,0.4498933901918976,0.5501066098081023,1.0,0.1711273317112733,0.0300081103000811,0.0227088402270884,0.0,1.0,0.6550819672131147,0.3495081967213114,1002,0.8126520681265207,526,0.3449180327868852,"{""'10455800'""}"
878,2713,16373,16373,San Bruno Ave & Wayland St,37.72637,-122.40301,,,https://www.sfmta.com/16373,,,,0,,POINT (-122.40301 37.72637),4513.780352455183,502.973240819385,1245.357679344639,1563.4113710163565,1265.326395527614,2497.723812191751,4140.392753214053,"['13019', '13018', '16357', '16355', '16373', '16372']",False,False,False,False,False,False,False,947,142,2,384,253,174,79,801,200,16,0,6,75,25702,1,0,947,836,387.0,1.0,0.1499472016895459,0.0021119324181626,0.4054910242872228,1.0,0.6877470355731226,0.3122529644268774,1.0,0.2496878901373283,0.0199750312109862,0.0,0.0,1.0,0.8827877507919747,0.4086589229144667,599,0.7478152309612984,111,0.1172122492080253,"{""'10455800'""}"
