,stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding,geometry,routes
4500,11410,,ROCKSIDE RD & PENNSYLVANIA AV,,41.402262,-81.561191,,,0,,0,POINT (-81.561191 41.402262),
4501,11411,,ROCKSIDE RD & LEE RD,,41.402251,-81.564918,,,0,,0,POINT (-81.564918 41.402251),
4502,11445,,S GREEN RD & FAIRMOUNT RD,,41.486494,-81.516979,,,0,,0,POINT (-81.516979 41.486494),
4503,11446,,S GREEN RD & FAIRMOUNT BLVD,,41.485721,-81.517088,,,0,,0,POINT (-81.517088 41.485721),
4504,11474,,4250 RICHMOND RD (CCC EAST ENTRANCE),,41.445742,-81.498031,,,0,,0,POINT (-81.498031 41.445742),
4505,11482,,3750 PARK EAST DR,,41.459338,-81.494116,,,0,,0,POINT (-81.494116 41.459338),
4506,11486,,KINSMAN RD & E 139TH ST,,41.464613,-81.586304,,,0,,0,POINT (-81.586304 41.464613),
4507,11487,,KINSMAN RD & E 139TH ST,,41.464687,-81.586168,,,0,,0,POINT (-81.586168 41.464687),
4508,11506,,YORK RD & OLDE YORK RD,,41.385805,-81.760771,,,0,,0,POINT (-81.760771 41.385805),
4509,11507,,6476 YORK RD,,41.385944,-81.761092,,,0,,0,POINT (-81.761092 41.385944),
4510,11513,,WARREN RD & HARLEY AV,,41.462242,-81.802346,,,0,,0,POINT (-81.802346 41.462242),
4511,11521,,GEORGE ZEIGER DR & CLEVELAND CLINIC,,41.499883,-81.491067,,,0,,0,POINT (-81.491067 41.499883),
4512,11522,,26900 GEORGE ZEIGER DR (CLEVELAND CLINIC),,41.499968,-81.490806,,,0,,0,POINT (-81.490806 41.499968),
4513,11545,,WESTLAKE PARK-N-RIDE STOP #3,,41.476558,-81.899439,,,0,,0,POINT (-81.899439 41.476558),
4514,11549,,26101 COUNTRY CLUB BLVD,,41.413714,-81.911744,,,0,,0,POINT (-81.911744 41.413714),
4515,11550,,26101 COUNTRY CLUB BLVD,,41.413559,-81.911687,,,0,,0,POINT (-81.911687 41.413559),
4516,11558,,DETROIT AV & W 25TH ST,,41.491536,-81.706823,,,0,,0,POINT (-81.706823 41.491536),
4517,11559,,ROYALTON RD & ORDNER DR,,41.313355,-81.82718,,,0,,0,POINT (-81.82718 41.313355),
4518,11564,,1950 RICHMOND RD (CLEVELAND CLINIC),,41.506842,-81.497441,,,0,,0,POINT (-81.497441 41.506842),
4519,11571,,GREEN RD & PRINCETON BLVD,,41.541527,-81.530387,,,0,,0,POINT (-81.530387 41.541527),
4520,11572,,2098 GREEN RD,,41.551258,-81.543249,,,0,,0,POINT (-81.543249 41.551258),
4521,11573,,WOODLAND AV & E 55TH ST,,41.488227,-81.652595,,,0,place_xwo55,0,POINT (-81.652595 41.488227),
4522,11574,,1910 WEST BLVD (CUDELL REC CTR),,41.479118,-81.753425,,,0,,0,POINT (-81.753425 41.479118),
4523,11575,,WEST BLVD & W 101ST ST,,41.477957,-81.753852,,,0,,0,POINT (-81.753852 41.477957),
4524,11577,,W 130TH ST & SMITH RD,,41.372579,-81.784915,,,0,,0,POINT (-81.784915 41.372579),
4525,11578,,W 130TH ST & W PLEASANT VALLEY RD,,41.366732,-81.784984,,,0,,0,POINT (-81.784984 41.366732),
4526,11579,,W 130TH ST & BAGLEY RD,,41.364281,-81.784833,,,0,,0,POINT (-81.784833 41.364281),
4527,11580,,7211 W 130TH ST,,41.369389,-81.784785,,,0,,0,POINT (-81.784785 41.369389),
4528,11583,,6727 AMES RD (SHOPPES AT PARMA ENTRANCE),,41.381593,-81.746841,,,0,,0,POINT (-81.746841 41.381593),
4529,11588,,E 55TH ST & ST. CLAIR AV,,41.522093,-81.651853,,,0,,0,POINT (-81.651853 41.522093),
4530,11589,,E 55TH ST & CARRY AV,,41.523663,-81.651902,,,0,,0,POINT (-81.651902 41.523663),
4531,11590,,1200 E 55TH ST,,41.525867,-81.651877,,,0,,0,POINT (-81.651877 41.525867),
4532,11591,,E 55TH ST & S MARGINAL RD,,41.529006,-81.651807,,,0,,0,POINT (-81.651807 41.529006),
4533,11592,,E 55TH ST & S MARGINAL RD,,41.528926,-81.652141,,,0,,0,POINT (-81.652141 41.528926),
4534,11593,,S MARGINAL RD & HORIZON SCIENCE ACAD,,41.531553,-81.648779,,,0,,0,POINT (-81.648779 41.531553),
4535,11595,,S MARGINAL RD TURNAROUND,,41.53382,-81.645757,,,0,,0,POINT (-81.645757 41.53382),
4536,11596,,1200 E 55TH ST,,41.525868,-81.652009,,,0,,0,POINT (-81.652009 41.525868),
4537,11597,,E 55TH ST & CARRY AV,,41.523826,-81.652039,,,0,,0,POINT (-81.652039 41.523826),
4538,11598,,SOUTHGATE TRANSIT CENTER STOP #2,,41.413057,-81.536563,,,0,,0,POINT (-81.536563 41.413057),
4539,11599,,SOUTHGATE TRANSIT CENTER STOP #1,,41.413452,-81.536432,,,0,,0,POINT (-81.536432 41.413452),
4540,11610,,26151 COUNTRY CLUB BLVD,,41.416997,-81.917748,,,0,,0,POINT (-81.917748 41.416997),
4541,11611,,25600 COUNTRY CLUB BLVD,,41.41565,-81.917554,,,0,,0,POINT (-81.917554 41.41565),
4542,11617,,E 131ST ST & HOLBURN AV,,41.458795,-81.591111,,,0,,0,POINT (-81.591111 41.458795),
4543,11618,,WESTLAKE PARK-N-RIDE EXIT & COLUMBIA RD,,41.476555,-81.901238,,,0,,0,POINT (-81.901238 41.476555),
4544,11620,,E 185TH ST & EUCLID HOSPITAL (LAYOVER) #1,,41.597184,-81.549984,,,0,,0,POINT (-81.549984 41.597184),
4545,11624,,6997 SOUTHPOINTE PKWY,,41.287737,-81.633978,,,0,,0,POINT (-81.633978 41.287737),
4546,11625,,1158 E 260TH ST,,41.596327,-81.502716,,,0,,0,POINT (-81.502716 41.596327),
4547,11630,,LAKE RD & POND DR,,41.481575,-81.87202,,,0,,0,POINT (-81.87202 41.481575),
4548,11636,,CHAGRIN BLVD & LANDER CIRCLE,,41.46242,-81.464936,,,0,,0,POINT (-81.464936 41.46242),
4549,11658,,2094 GREEN RD,,41.55131,-81.543418,,,0,,0,POINT (-81.543418 41.55131),
4550,11663,,E ROYALTON RD & BROADVIEW RD,,41.313969,-81.683907,,,0,,0,POINT (-81.683907 41.313969),
4551,11686,,COLUMBUS RD & BLUESTONE LN,,41.402057,-81.515234,,,0,,0,POINT (-81.515234 41.402057),
4552,11688,,CORLETT AV & E 131ST ST,,41.455752,-81.591382,,,0,,0,POINT (-81.591382 41.455752),
4553,11696,,WARNER RD & FORCE AV,,41.441585,-81.626247,,,0,,0,POINT (-81.626247 41.441585),
4554,11697,,15968 MAPLE HTS BLVD,,41.416087,-81.568963,,,0,,0,POINT (-81.568963 41.416087),
4555,11719,,GRANGER RD & E 124TH ST,,41.417026,-81.597266,,,0,,0,POINT (-81.597266 41.417026),
4556,11720,,GRANGER RD & E 124TH ST,,41.417147,-81.597697,,,0,,0,POINT (-81.597697 41.417147),
4557,11721,,GRANGER RD & E 138TH ST,,41.417088,-81.586718,,,0,,0,POINT (-81.586718 41.417088),
4558,11722,,GRANGER RD & E 141ST ST,,41.417001,-81.584145,,,0,,0,POINT (-81.584145 41.417001),
4559,11723,,LIBBY RD & MAPLE AV,,41.417059,-81.580736,,,0,,0,POINT (-81.580736 41.417059),
4560,11724,,LIBBY RD & LIBRARY LN,,41.416922,-81.570155,,,0,,0,POINT (-81.570155 41.416922),
4561,11725,,LIBBY RD & LIBRARY LN,,41.417057,-81.570267,,,0,,0,POINT (-81.570267 41.417057),
4562,11726,,LIBBY RD & LEE RD,,41.416933,-81.566521,,,0,,0,POINT (-81.566521 41.416933),
4563,11727,,LIBBY RD & THEODORE ST,,41.41693,-81.563404,,,0,,0,POINT (-81.563404 41.41693),
4564,11729,,NORTHFIELD RD & FORBES RD,,41.373011,-81.526891,,,0,,0,POINT (-81.526891 41.373011),
4565,11730,,NORTHFIELD RD & KRICK RD,,41.367037,-81.52685,,,0,,0,POINT (-81.52685 41.367037),
4566,11731,,7400 NORTHFIELD RD,,41.361871,-81.526805,,,0,,0,POINT (-81.526805 41.361871),
4567,11732,,7540 NORTHFIELD RD,,41.359705,-81.526779,,,0,,0,POINT (-81.526779 41.359705),
4568,11733,,ALEXANDER RD & NORTHFIELD RD,,41.357999,-81.525434,,,0,,0,POINT (-81.525434 41.357999),
4569,11734,,ALEXANDER RD & INDEPENDENCE DR,,41.357986,-81.523298,,,0,,0,POINT (-81.523298 41.357986),
4570,11735,,21550 ALEXANDER RD,,41.357962,-81.518927,,,0,,0,POINT (-81.518927 41.357962),
4571,11736,,ALEXANDER RD & MACEDONIA RD,,41.357901,-81.508571,,,0,,0,POINT (-81.508571 41.357901),
4572,11737,,ALEXANDER RD & BROADWAY,,41.357909,-81.499913,,,0,,0,POINT (-81.499913 41.357909),
4573,11738,,ALEXANDER RD & HICKORY RD,,41.357894,-81.503979,,,0,,0,POINT (-81.503979 41.357894),
4574,11739,,ALEXANDER RD & HICKORY RD,,41.358002,-81.50415,,,0,,0,POINT (-81.50415 41.358002),
4575,11740,,ALEXANDER RD & MACEDONIA RD,,41.358035,-81.507904,,,0,,0,POINT (-81.507904 41.358035),
4576,11741,,21500 ALEXANDER RD,,41.358146,-81.519088,,,0,,0,POINT (-81.519088 41.358146),
4577,11742,,ALEXANDER RD & INDEPENDENCE DR,,41.358167,-81.523064,,,0,,0,POINT (-81.523064 41.358167),
4578,11743,,ALEXANDER RD & NORTHFIELD RD,,41.358201,-81.526171,,,0,,0,POINT (-81.526171 41.358201),
4579,11744,,NORTHFIELD RD & ALEXANDER RD,,41.359818,-81.526637,,,0,,0,POINT (-81.526637 41.359818),
4580,11745,,7401 NORTHFIELD RD,,41.362267,-81.526655,,,0,,0,POINT (-81.526655 41.362267),
4581,11746,,NORTHFIELD RD & KRICK RD,,41.366284,-81.52667,,,0,,0,POINT (-81.52667 41.366284),
4582,11747,,NORTHFIELD RD & HANNAN PKY,,41.364835,-81.526818,,,0,,0,POINT (-81.526818 41.364835),
4583,11748,,NORTHFIELD RD & HANNAN PKY,,41.36444,-81.526691,,,0,,0,POINT (-81.526691 41.36444),
4584,11749,,NORTHFIELD RD & FORBES RD,,41.372417,-81.526743,,,0,,0,POINT (-81.526743 41.372417),
4585,11751,,LIBBY RD & CLEMENT DR,,41.417027,-81.559757,,,0,,0,POINT (-81.559757 41.417027),
4586,11753,,LIBBY RD & THEODORE ST,,41.417036,-81.563463,,,0,,0,POINT (-81.563463 41.417036),
4587,11754,,LIBBY RD & LEE RD,,41.417037,-81.565512,,,0,,0,POINT (-81.565512 41.417037),
4588,11755,,LIBBY RD & MAPLE AV,,41.416875,-81.581407,,,0,,0,POINT (-81.581407 41.416875),
4589,11756,,LIBBY RD & MILO AV,,41.417014,-81.583606,,,0,,0,POINT (-81.583606 41.417014),
4590,11757,,LIBBY RD & E 138TH ST,,41.417165,-81.586342,,,0,,0,POINT (-81.586342 41.417165),
4591,11758,,GRANGER RD & E 135TH ST,,41.41715,-81.588962,,,0,,0,POINT (-81.588962 41.41715),
4592,11778,,WARRENSVILLE CTR RD & LIBBY RD,,41.417246,-81.537423,,,0,,0,POINT (-81.537423 41.417246),
4593,11780,,5321 WARRENSVILLE CTR RD (GIANT EAGLE),,41.415507,-81.537211,,,0,,0,POINT (-81.537211 41.415507),
4594,11781,,5360 WARRENSVILLE CTR RD,,41.415375,-81.537365,,,0,,0,POINT (-81.537365 41.415375),
4595,11782,,2121 ADELBERT RD (RAINBOW HOSPITAL ENTRANCE),,41.504183,-81.606494,,,0,,0,POINT (-81.606494 41.504183),
4596,11819,,BROOKPARK RD & W 130TH ST,,41.418356,-81.781435,,,0,,0,POINT (-81.781435 41.418356),
4597,11828,,W 130TH ST & SMITH RD,,41.373122,-81.784692,,,0,,0,POINT (-81.784692 41.373122),
4598,11829,,7011 W 130TH ST,,41.374653,-81.784683,,,0,,0,POINT (-81.784683 41.374653),
4599,11830,,6853 W 130TH ST,,41.378881,-81.784672,,,0,,0,POINT (-81.784672 41.378881),
4600,11832,,7010 W 130TH ST,,41.37475,-81.784853,,,0,,0,POINT (-81.784853 41.37475),
4601,11835,,6210 BROOKPARK RD,,41.418758,-81.729583,,,0,,0,POINT (-81.729583 41.418758),
4602,11836,,8016 BROOKPARK RD,,41.418699,-81.740452,,,0,,0,POINT (-81.740452 41.418699),
4603,11837,,8696 BROOKPARK RD (V A OUTPATIENT CLINIC),,41.418654,-81.746366,,,0,,0,POINT (-81.746366 41.418654),
4604,11841,,8992 W RIDGEWOOD DR,,41.384602,-81.747581,,,0,,0,POINT (-81.747581 41.384602),
4605,11842,,9363 W RIDGEWOOD DR,,41.384468,-81.750786,,,0,,0,POINT (-81.750786 41.384468),
4606,11851,,HARVARD AV & NORTHFIELD RD,,41.44993,-81.532183,,,0,,0,POINT (-81.532183 41.44993),
4607,11852,,HARVARD AV & NORTHFIELD RD,,41.450005,-81.532798,,,0,,0,POINT (-81.532798 41.450005),
4608,11853,,HARVARD RD & RICHMOND RD,,41.449535,-81.498116,,,0,,0,POINT (-81.498116 41.449535),
4609,11855,,RICHMOND RD & HARVARD RD,,41.45035,-81.497667,,,0,,0,POINT (-81.497667 41.45035),
4610,11856,,RICHMOND RD & HARVARD RD,,41.450354,-81.49796,,,0,,0,POINT (-81.49796 41.450354),
4611,11858,,E 143RD ST & CAINE AV,,41.442492,-81.581771,,,0,,0,POINT (-81.581771 41.442492),
4612,11861,,LAKESHORE BLVD & E 189TH ST,,41.596912,-81.547299,,,0,,0,POINT (-81.547299 41.596912),
4613,11865,,E 222ND ST & MILLER AV,,41.58858,-81.526654,,,0,,0,POINT (-81.526654 41.58858),
4614,11868,,E 222ND ST & TRACY AV,,41.594024,-81.52672,,,0,,0,POINT (-81.52672 41.594024),
4615,11869,,E 222ND ST & WILMORE AV,,41.595629,-81.526698,,,0,,0,POINT (-81.526698 41.595629),
4616,11872,,E 222ND ST & MILTON AV,,41.601378,-81.526757,,,0,,0,POINT (-81.526757 41.601378),
4617,11874,,E 222ND ST & KENNISON AV,,41.603991,-81.526773,,,0,,0,POINT (-81.526773 41.603991),
4618,11875,,E 222ND ST & SEABROOKE AV,,41.606027,-81.52677,,,0,,0,POINT (-81.52677 41.606027),
4619,11877,,E 222ND ST & BABBITT RD,,41.608624,-81.52678,,,0,,0,POINT (-81.52678 41.608624),
4620,11885,,E 228TH ST & FARRINGDON AV,,41.61069,-81.521982,,,0,,0,POINT (-81.521982 41.61069),
4621,11887,,254 E 222ND ST,,41.608038,-81.526924,,,0,,0,POINT (-81.526924 41.608038),
4622,11888,,E 222ND ST & SEABROOKE AV,,41.605791,-81.526914,,,0,,0,POINT (-81.526914 41.605791),
4623,11889,,E 222ND ST & KENNISON AV,,41.604058,-81.526919,,,0,,0,POINT (-81.526919 41.604058),
4624,11892,,E 222ND ST & BRUCE AV,,41.601445,-81.526905,,,0,,0,POINT (-81.526905 41.601445),
4625,11897,,E 222ND ST & TRACY AV,,41.59435,-81.526866,,,0,,0,POINT (-81.526866 41.59435),
4626,11900,,E 222ND ST & MILLER AV,,41.58879,-81.526858,,,0,,0,POINT (-81.526858 41.58879),
4627,11929,,W 117TH ST & CLIFTON BLVD,,41.487182,-81.768623,,,0,,0,POINT (-81.768623 41.487182),
4628,11956,,24014 WOLF RD,,41.48001,-81.886123,,,0,,0,POINT (-81.886123 41.48001),
4629,11957,,DOVER CENTER RD & NORMANDY RD,,41.483225,-81.920988,,,0,,0,POINT (-81.920988 41.483225),
4630,12004,,WARREN RD & TRISKETT RD,,41.455599,-81.802487,,,0,,0,POINT (-81.802487 41.455599),
4631,12014,,PURITAS AV & W 183RD ST,,41.434027,-81.826554,,,0,,0,POINT (-81.826554 41.434027),
4632,12015,,LORAIN AV & ROCKY RIVER DR,,41.450181,-81.817402,,,0,,0,POINT (-81.817402 41.450181),
4633,12034,,6715 DENISON AV,,41.460843,-81.734446,,,0,,0,POINT (-81.734446 41.460843),
4634,12039,,CLARK AV & SCRANTON RD,,41.46987,-81.697073,,,0,,0,POINT (-81.697073 41.46987),
4635,12041,,JEFFERSON AV & W 7TH ST,,41.480206,-81.683274,,,0,,0,POINT (-81.683274 41.480206),
4636,12042,,W 7TH ST & STARKWEATHER AV,,41.47789,-81.680576,,,0,,0,POINT (-81.680576 41.47789),
4637,12043,,STARKWEATHER AV & PROFESSOR AV,,41.477532,-81.68241,,,0,,0,POINT (-81.68241 41.477532),
4638,12045,,ABBEY AV & W 13TH ST,,41.484431,-81.689895,,,0,,0,POINT (-81.689895 41.484431),
4639,12047,,ABBEY AV & W 20TH ST,,41.48443,-81.698789,,,0,,0,POINT (-81.698789 41.48443),
4640,12048,,ABBEY AV & W 20TH ST,,41.484326,-81.699074,,,0,,0,POINT (-81.699074 41.484326),
4641,12050,,ABBEY AV & W 11TH ST,,41.484353,-81.689508,,,0,,0,POINT (-81.689508 41.484353),
4642,12051,,W 11TH ST & FAIRFIELD AV,,41.482371,-81.689397,,,0,,0,POINT (-81.689397 41.482371),
4643,12052,,CLARK AV & SCRANTON RD,,41.47001,-81.696776,,,0,,0,POINT (-81.696776 41.47001),
4644,12062,,ST. CLAIR AV & GLENSIDE RD,,41.546584,-81.588404,,,0,,0,POINT (-81.588404 41.546584),
4645,12116,,DETROIT AV & W 29TH ST,,41.489802,-81.711243,,,0,,0,POINT (-81.711243 41.489802),
4646,12123,,W 140TH ST & PURITAS AV,,41.434059,-81.790759,,,0,,0,POINT (-81.790759 41.434059),
4647,12124,,W 140TH ST & BELLESHIRE AV,,41.435421,-81.790698,,,0,,0,POINT (-81.790698 41.435421),
4648,12144,,E 71ST ST & OTTAWA RD,,41.45045,-81.638764,,,0,,0,POINT (-81.638764 41.45045),
4649,12174,,FLEET AV & E 65TH ST,,41.456199,-81.644784,,,0,,0,POINT (-81.644784 41.456199),
4650,12181,,E 71ST ST & OTTAWA RD,,41.450584,-81.638918,,,0,,0,POINT (-81.638918 41.450584),
4651,12182,,HARVARD AV & E 71ST ST,,41.448726,-81.638927,,,0,,0,POINT (-81.638927 41.448726),
4652,12193,,ST. CLAIR AV & EUCLID PARK-N-RIDE,,41.589891,-81.512078,,,0,,0,POINT (-81.512078 41.589891),
4653,12208,,BABBITT RD & SHORE CENTER DR,,41.607489,-81.525183,,,0,,0,POINT (-81.525183 41.607489),
4654,12214,,22401 LAKE RD,,41.481503,-81.866726,,,0,,0,POINT (-81.866726 41.481503),
4655,12218,,LAKE RD & MOREWOOD PKWY,,41.483224,-81.84683,,,0,,0,POINT (-81.84683 41.483224),
4656,12220,,22402 LAKE RD,,41.481638,-81.866708,,,0,,0,POINT (-81.866708 41.481638),
4657,12255,,CROCKER RD & HILLIARD BLVD,,41.44713,-81.948392,,,0,,0,POINT (-81.948392 41.44713),
4658,12256,,CROCKER RD & SCHWARTZ RD,,41.439719,-81.947569,,,0,,0,POINT (-81.947569 41.439719),
4659,12265,,CROCKER RD & SCHWARTZ RD,,41.439317,-81.947386,,,0,,0,POINT (-81.947386 41.439317),
4660,12266,,CROCKER RD & HILLIARD BLVD,,41.446807,-81.948038,,,0,,0,POINT (-81.948038 41.446807),
4661,12268,,29100 HEALTH CAMPUS DR (MEDICAL ARTS CTR),,41.436966,-81.941925,,,0,,0,POINT (-81.941925 41.436966),
4662,12269,,29000 HEALTH CAMPUS DR (WELCOMING CENTER),,41.436858,-81.944391,,,0,,0,POINT (-81.944391 41.436858),
4663,12270,,HEALTH CAMPUS DR & CROCKER RD,,41.437451,-81.946828,,,0,,0,POINT (-81.946828 41.437451),
4664,12271,,CENTER RIDGE RD & WESTWOOD RD,,41.449886,-81.920478,,,0,,0,POINT (-81.920478 41.449886),
4665,12272,,26443 CENTER RIDGE RD,,41.451965,-81.914552,,,0,,0,POINT (-81.914552 41.451965),
4666,12273,,CENTER RIDGE RD & RADCLIFFE DR,,41.453804,-81.908998,,,0,,0,POINT (-81.908998 41.453804),
4667,12279,,SUPERIOR AV & E 13TH ST,,41.504054,-81.684881,,,0,,0,POINT (-81.684881 41.504054),
4668,12283,,PAYNE AV & E 18TH ST,,41.505067,-81.67924,,,0,,0,POINT (-81.67924 41.505067),
4669,12284,,PAYNE AV & E 18TH ST,,41.504773,-81.679786,,,0,,0,POINT (-81.679786 41.504773),
4670,12285,,PAYNE AV & E 21ST ST,,41.505395,-81.677366,,,0,,0,POINT (-81.677366 41.505395),
4671,12290,,2801 E 116TH ST (MEDICAL BLDG),,41.482971,-81.602984,,,0,,0,POINT (-81.602984 41.482971),
4672,12298,,BROADWAY & BAXTER AV,,41.459893,-81.640811,,,0,,0,POINT (-81.640811 41.459893),
4673,12300,,KINSMAN RD & E 126TH ST,,41.466302,-81.594799,,,0,,0,POINT (-81.594799 41.466302),
4674,12302,,MAYFIELD RD & MONTICELLO BLVD,,41.515152,-81.571036,,,0,,0,POINT (-81.571036 41.515152),
4675,12303,,TRANSPORTATION  BLVD & I-480,,41.411174,-81.615651,,,0,,0,POINT (-81.615651 41.411174),
4676,12304,,W 25TH ST & CLARK AV,,41.469418,-81.699877,,,0,,0,POINT (-81.699877 41.469418),
4677,12308,,16904 EUCLID AV,,41.548656,-81.56213,,,0,,0,POINT (-81.56213 41.548656),
4678,12311,,ST. CLAIR AV & NOTTINGHAM RD,,41.573967,-81.547989,,,0,,0,POINT (-81.547989 41.573967),
4679,12314,,ROCKSIDE RD & PLAZA DR,,41.394631,-81.642763,,,0,,0,POINT (-81.642763 41.394631),
4680,12315,,ROCKSIDE RD & PLAZA DR,,41.394406,-81.643185,,,0,,0,POINT (-81.643185 41.394406),
4681,12316,,E 93RD ST & PRATT AV,,41.446719,-81.6213,,,0,,0,POINT (-81.6213 41.446719),
4682,12317,,ROCKSIDE RD & BRECKSVILLE RD,,41.394282,-81.640476,,,0,place_xbrrk,0,POINT (-81.640476 41.394282),
4683,12320,,LAKESIDE AV & E 12TH ST,,41.506627,-81.689453,,,0,,0,POINT (-81.689453 41.506627),
4684,12324,,E 6TH ST & LAKESIDE AV,,41.504535,-81.693193,,,0,,0,POINT (-81.693193 41.504535),
4685,12332,,1031 SUPERIOR AV E,,41.502709,-81.687227,,,0,,0,POINT (-81.687227 41.502709),
4686,12336,,ST. CLAIR AV & W MALL DR,,41.50188,-81.693936,,,0,,0,POINT (-81.693936 41.50188),
4687,12354,,PROSPECT AV & E 2ND ST,,41.498074,-81.691013,,,0,,0,POINT (-81.691013 41.498074),
4688,12419,,STEELYARD COMMONS STOP #1 (STEAK & SHAKE),,41.464232,-81.687902,,,0,,0,POINT (-81.687902 41.464232),
4689,12420,,STEELYARD COMMONS STOP #2 (WALMART),,41.462241,-81.69036,,,0,,0,POINT (-81.69036 41.462241),
4690,12421,,STEELYARD COMMONS STOP #3,,41.459458,-81.690969,,,0,,0,POINT (-81.690969 41.459458),
4691,12422,,STEELYARD COMMONS STOP #5,,41.454424,-81.688519,,,0,,0,POINT (-81.688519 41.454424),
4692,12423,,W 14TH ST & BUHRER AV,,41.468142,-81.691259,,,0,,0,POINT (-81.691259 41.468142),
4693,12424,,W 14TH ST & BUHRER AV,,41.467856,-81.691121,,,0,,0,POINT (-81.691121 41.467856),
4694,12435,,LEE RD & ALDERSYDE DR,,41.472645,-81.564915,,,0,,0,POINT (-81.564915 41.472645),
4695,12436,,LEE RD & ALDERSYDE DR,,41.472868,-81.565122,,,0,,0,POINT (-81.565122 41.472868),
4696,12457,,RICHMOND RD & RICHMOND BLUFFS DR,,41.565366,-81.49688,,,0,,0,POINT (-81.49688 41.565366),
4697,12459,,23700 SHAKER BLVD,,41.477854,-81.51208,,,0,,0,POINT (-81.51208 41.477854),
4698,12460,,SHAKER BLVD & SULGRAVE RD,,41.477865,-81.507741,,,0,,0,POINT (-81.507741 41.477865),
4699,12461,,24800 SHAKER BLVD,,41.477883,-81.503172,,,0,,0,POINT (-81.503172 41.477883),
4700,12462,,SHAKER BLVD & RICHMOND RD,,41.477895,-81.498421,,,0,,0,POINT (-81.498421 41.477895),
4701,12463,,2930 RICHMOND RD (MALTZ MUSEUM),,41.476282,-81.497858,,,0,,0,POINT (-81.497858 41.476282),
4702,12470,,RICHMOND RD & PARK EAST DR,,41.4569,-81.497711,,,0,,0,POINT (-81.497711 41.4569),
4703,12478,,2929 RICHMOND RD (MALTZ MUSEUM),,41.475887,-81.497655,,,0,,0,POINT (-81.497655 41.475887),
4704,12479,,SHAKER BLVD & RICHMOND RD,,41.479337,-81.498689,,,0,,0,POINT (-81.498689 41.479337),
4705,12480,,SHAKER BLVD & SHAKERCREST BLVD,,41.479327,-81.502324,,,0,,0,POINT (-81.502324 41.479327),
4706,12481,,SHAKER BLVD & SULGRAVE RD,,41.479312,-81.507009,,,0,,0,POINT (-81.507009 41.479312),
4707,12483,,SHAKER BLVD & GREEN RD,,41.479283,-81.51638,,,0,,0,POINT (-81.51638 41.479283),
4708,12490,,DETROIT AV & ELMWOOD AV,,41.484959,-81.802132,,,0,,0,POINT (-81.802132 41.484959),
4709,12491,,DETROIT AV & ANDREWS AV,,41.485128,-81.802995,,,0,,0,POINT (-81.802995 41.485128),
4710,12492,,20000 HARVARD AV (SOUTH POINTE HOSPITAL),,41.449812,-81.53805,,,0,,0,POINT (-81.53805 41.449812),
4711,12497,,E 123RD ST & GARRETT SQUARE,,41.524199,-81.600979,,,0,,0,POINT (-81.600979 41.524199),
4712,12511,,WOODHILL RD & SHAKER BLVD,,41.483483,-81.617421,,,0,,0,POINT (-81.617421 41.483483),
4713,12512,,E 123RD ST & FAIRPORT AV,,41.531394,-81.601713,,,0,,0,POINT (-81.601713 41.531394),
4714,12513,,E 123RD ST & ARLINGTON AV,,41.53278,-81.601725,,,0,,0,POINT (-81.601725 41.53278),
4715,12514,,ARLINGTON AV & THORNHILL DR,,41.53406,-81.599599,,,0,,0,POINT (-81.599599 41.53406),
4716,12516,,GREEN RD & RIDGEHILL RD,,41.554851,-81.546367,,,0,,0,POINT (-81.546367 41.554851),
4717,12520,,E 105TH ST & PARK LN,,41.506758,-81.615258,,,0,,0,POINT (-81.615258 41.506758),
4718,12523,,13854 SUPERIOR AV,,41.520632,-81.584909,,,0,,0,POINT (-81.584909 41.520632),
4719,12526,,WEST ROADWAY & SUPERIOR AV STATION,,41.499516,-81.694563,,,0,place_pusq,0,POINT (-81.694563 41.499516),
4720,12527,,EUCLID AV & ONTARIO ST STATION,,41.498881,-81.693542,,,0,place_pusq,0,POINT (-81.693542 41.498881),
4721,12528,,EUCLID AV & E 2ND ST STATION,,41.49954,-81.692038,,,0,,0,POINT (-81.692038 41.49954),
4722,12529,,EUCLID AV & E 6TH ST STATION,,41.499923,-81.689149,,,0,,0,POINT (-81.689149 41.499923),
4723,12530,,EUCLID AV & E 9TH ST STATION,,41.500326,-81.68625,,,0,,0,POINT (-81.68625 41.500326),
4724,12531,,EUCLID AV & E 14TH ST STATION,,41.500842,-81.682454,,,0,,0,POINT (-81.682454 41.500842),
4725,12532,,EUCLID AV & E 19TH ST STATION,,41.501367,-81.677482,,,0,,0,POINT (-81.677482 41.501367),
4726,12533,,EUCLID AV & E 19TH ST STATION,,41.501531,-81.675939,,,0,,0,POINT (-81.675939 41.501531),
4727,12534,,EUCLID AV & E 24TH ST STATION,,41.50191,-81.672564,,,0,,0,POINT (-81.672564 41.50191),
4728,12535,,EUCLID AV & E 24TH ST STATION,,41.502009,-81.671696,,,0,,0,POINT (-81.671696 41.502009),
4729,12536,,EUCLID AV & E 30TH ST STATION,,41.502448,-81.667843,,,0,,0,POINT (-81.667843 41.502448),
4730,12537,,EUCLID AV & E 30TH ST STATION,,41.502533,-81.666976,,,0,,0,POINT (-81.666976 41.502533),
