,,update_count,driving_time,routes
945,3770,9,1.1750000000000003,"['16A', '16A', '16A', '16C', '16E', '16E', '16E', '16M', '16M']"
910,867,4,2.938888888888889,"['16A', '16A', '16A', '16C']"
867,855,11,0.9766666666666669,"['16A', '16A', '16A', '16C', '16E', '16E', '16E', '16M', '16M', '16Y', '16Y']"
855,862,7,0.7166666666666668,"['16A', '16A', '16A', '16C', '16E', '16E', '16E']"
862,842,6,1.6400000000000001,"['16A', '16A', '16A', '16C', '16Y', '16Y']"
842,813,11,1.1933333333333336,"['16A', '16A', '16A', '16C', '16E', '16E', '16E', '16M', '16M', '16Y', '16Y']"
801,3771,4,2.4944444444444445,"['16A', '16A', '16A', '16C']"
3771,757,9,1.35625,"['16A', '16A', '16A', '16C', '16E', '16E', '16E', '16M', '16M']"
757,740,9,0.9250000000000002,"['16A', '16A', '16A', '16C', '16E', '16E', '16E', '16M', '16M']"
3269,3270,10,0.45740740740740743,"['16A', '16A', '16A', '16C', '16E', '16E', '16E', '28A', '28A', '28A']"
3270,687,3,0.8833333333333333,"['16A', '16A', '16A']"
687,669,3,0.725,"['16A', '16A', '16A']"
669,643,3,0.9166666666666666,"['16A', '16A', '16A']"
643,593,5,1.5708333333333333,"['16A', '16A', '16A', '26A', '26A']"
593,573,5,0.48750000000000004,"['16A', '16A', '16A', '26A', '26A']"
573,537,5,0.5583333333333333,"['16A', '16A', '16A', '26A', '26A']"
537,539,5,0.47500000000000014,"['16A', '16A', '16A', '26A', '26A']"
539,545,5,0.3625,"['16A', '16A', '16A', '26A', '26A']"
545,555,5,0.4291666666666667,"['16A', '16A', '16A', '26A', '26A']"
555,551,5,0.48333333333333345,"['16A', '16A', '16A', '26A', '26A']"
551,547,5,0.4,"['16A', '16A', '16A', '26A', '26A']"
547,535,5,0.9291666666666665,"['16A', '16A', '16A', '26A', '26A']"
535,531,5,0.36666666666666675,"['16A', '16A', '16A', '26A', '26A']"
531,518,5,0.7583333333333334,"['16A', '16A', '16A', '26A', '26A']"
518,509,5,0.7708333333333335,"['16A', '16A', '16A', '26A', '26A']"
485,448,5,0.8458333333333334,"['16A', '16A', '16A', '26A', '26A']"
448,452,11,0.8966666666666665,"['16A', '16A', '16A', '29G', '29G', '29G', '29K', '29K', '29N', '29N', '29N']"
452,3109,6,1.1700000000000002,"['16A', '16A', '16A', '29G', '29G', '29G']"
3109,477,11,0.9183333333333334,"['16A', '16A', '16A', '29G', '29G', '29G', '29K', '29K', '29N', '29N', '29N']"
477,479,11,0.5650000000000001,"['16A', '16A', '16A', '29G', '29G', '29G', '29K', '29K', '29N', '29N', '29N']"
479,486,11,0.6716666666666669,"['16A', '16A', '16A', '29G', '29G', '29G', '29K', '29K', '29N', '29N', '29N']"
486,487,8,0.7952380952380954,"['16A', '16A', '16A', '29K', '29K', '29N', '29N', '29N']"
487,494,8,0.4523809523809525,"['16A', '16A', '16A', '29G', '29G', '29G', '29G', '29G']"
494,493,8,0.4761904761904763,"['16A', '16A', '16A', '29G', '29G', '29G', '29G', '29G']"
493,459,8,0.7904761904761907,"['16A', '16A', '16A', '29G', '29G', '29G', '29G', '29G']"
459,438,8,0.511904761904762,"['16A', '16A', '16A', '29G', '29G', '29G', '29G', '29G']"
406,407,9,0.7520833333333335,"['16A', '16A', '26A', '26A', '29G', '29G', '29G', '29G', '29G']"
407,433,9,0.6541666666666668,"['16A', '16A', '26A', '26A', '29G', '29G', '29G', '29G', '29G']"
433,445,9,0.6333333333333334,"['16A', '16A', '26A', '26A', '29G', '29G', '29G', '29G', '29G']"
445,451,4,0.9000000000000001,"['16A', '16A', '26A', '26A']"
451,487,6,0.5866666666666668,"['16A', '16A', '26A', '26A', '29G', '29G']"
487,486,4,0.7388888888888889,"['16A', '16A', '29G', '29G']"
486,479,9,0.6208333333333333,"['16A', '16A', '29G', '29G', '29K', '29K', '29K', '29N', '29N']"
479,465,9,1.1875,"['16A', '16A', '29G', '29G', '29K', '29K', '29K', '29N', '29N']"
465,3109,4,1.0944444444444446,"['16A', '16A', '29G', '29G']"
3109,452,9,0.6458333333333334,"['16A', '16A', '29G', '29G', '29K', '29K', '29K', '29N', '29N']"
452,485,2,1.35,"['16A', '16A']"
485,509,5,0.5458333333333334,"['16A', '16A', '26A', '26A', '26A']"
509,518,5,0.5083333333333334,"['16A', '16A', '26A', '26A', '26A']"
518,525,5,0.3041666666666667,"['16A', '16A', '26A', '26A', '26A']"
525,531,5,0.3625,"['16A', '16A', '26A', '26A', '26A']"
531,535,5,0.3666666666666667,"['16A', '16A', '26A', '26A', '26A']"
535,3198,5,0.5583333333333333,"['16A', '16A', '26A', '26A', '26A']"
3198,547,5,0.3833333333333333,"['16A', '16A', '26A', '26A', '26A']"
547,551,5,0.4,"['16A', '16A', '26A', '26A', '26A']"
551,555,5,0.43333333333333335,"['16A', '16A', '26A', '26A', '26A']"
555,545,5,0.4375,"['16A', '16A', '26A', '26A', '26A']"
545,537,2,0.7166666666666667,"['16A', '16A']"
537,573,5,0.7916666666666667,"['16A', '16A', '26A', '26A', '26A']"
573,593,5,0.6791666666666666,"['16A', '16A', '26A', '26A', '26A']"
593,617,5,1.9541666666666666,"['16A', '16A', '26A', '26A', '26A']"
617,643,5,0.8208333333333335,"['16A', '16A', '26A', '26A', '26A']"
643,669,2,0.6,"['16A', '16A']"
669,687,2,0.6,"['16A', '16A']"
687,3270,2,0.8333333333333334,"['16A', '16A']"
3270,3269,10,0.6944444444444444,"['16A', '16A', '16C', '16C', '16C', '16C', '16E', '16E', '28A', '28A']"
3269,740,6,1.27,"['16A', '16A', '16C', '16C', '16C', '16C']"
740,757,11,1.7650000000000001,"['16A', '16A', '16C', '16C', '16C', '16C', '16E', '16E', '16M', '16M', '16M']"
757,763,8,0.9500000000000002,"['16A', '16A', '16C', '16C', '16C', '16C', '16E', '16E']"
763,3771,13,0.625,"['16A', '16A', '16C', '16C', '16C', '16C', '16E', '16E', '16M', '16M', '16M', '22A', '22A']"
794,813,9,1.4666666666666668,"['16A', '16A', '16C', '16C', '16C', '16C', '16Y', '16Y', '16Y']"
813,828,9,1.5229166666666667,"['16A', '16A', '16C', '16C', '16C', '16C', '16Y', '16Y', '16Y']"
828,862,6,1.1866666666666665,"['16A', '16A', '16C', '16C', '16C', '16C']"
862,855,14,0.917948717948718,"['16A', '16A', '16C', '16C', '16C', '16C', '16E', '16E', '16M', '16M', '16M', '16Y', '16Y', '16Y']"
855,867,14,1.0166666666666668,"['16A', '16A', '16C', '16C', '16C', '16C', '16E', '16E', '16M', '16M', '16M', '16Y', '16Y', '16Y']"
910,3770,11,1.1333333333333333,"['16A', '16A', '16C', '16C', '16C', '16C', '16E', '16E', '16M', '16M', '16M']"
733,753,9,0.4083333333333334,"['16C', '16C', '16C', '16C', '16E', '16E', '26A', '26A', '26A']"
753,743,8,0.773809523809524,"['16C', '16C', '16C', '16C', '16E', '16E', '28A', '28A']"
743,731,8,0.5738095238095239,"['16C', '16C', '16C', '16C', '16E', '16E', '28A', '28A']"
731,716,8,0.7309523809523812,"['16C', '16C', '16C', '16C', '16E', '16E', '28A', '28A']"
716,3270,8,2.9404761904761907,"['16C', '16C', '16C', '16C', '16E', '16E', '28A', '28A']"
3270,716,7,2.580555555555556,"['16C', '16E', '16E', '16E', '28A', '28A', '28A']"
716,743,7,0.6916666666666669,"['16C', '16E', '16E', '16E', '28A', '28A', '28A']"
743,753,7,0.9444444444444445,"['16C', '16E', '16E', '16E', '28A', '28A', '28A']"
753,733,4,0.35000000000000003,"['16C', '16E', '16E', '16E']"
733,702,6,0.1733333333333333,"['16C', '16E', '16E', '16E', '26A', '26A']"
702,701,4,0.37222222222222223,"['16C', '16E', '16E', '16E']"
3269,718,2,0.6833333333333333,"['16E', '16E']"
718,740,5,0.325,"['16E', '16E', '16M', '16M', '16M']"
3771,785,5,0.4833333333333334,"['16E', '16E', '16M', '16M', '16M']"
794,801,5,0.6791666666666667,"['16E', '16E', '16M', '16M', '16M']"
801,813,5,0.7791666666666666,"['16E', '16E', '16M', '16M', '16M']"
813,3500,5,0.49583333333333335,"['16E', '16E', '16M', '16M', '16M']"
3500,828,5,0.7416666666666666,"['16E', '16E', '16M', '16M', '16M']"
828,842,5,0.49583333333333335,"['16E', '16E', '16M', '16M', '16M']"
842,862,2,0.7,"['16E', '16E']"
867,875,5,0.6583333333333333,"['16E', '16E', '16M', '16M', '16M']"
3770,945,5,0.8750000000000001,"['16E', '16E', '16M', '16M', '16M']"
945,903,5,1.3916666666666668,"['16E', '16E', '16M', '16M', '16M']"
3197,1179,2,8.416666666666666,"['16E', '16E']"
1413,1446,2,0.4166666666666667,"['16E', '16E']"
1446,1413,3,0.7833333333333333,"['16E', '16E', '16E']"
1413,3739,7,0.5611111111111111,"['16E', '16E', '16E', '3F', '3F', '3F', '52']"
3739,1356,7,0.22777777777777777,"['16E', '16E', '16E', '3F', '3F', '3F', '52']"
1356,1303,7,0.32222222222222224,"['16E', '16E', '16E', '3F', '3F', '3F', '52']"
1212,1179,3,0.32499999999999996,"['16E', '16E', '16E']"
3720,889,5,1.0250000000000001,"['16E', '16E', '16E', '16M', '16M']"
910,893,5,0.9874999999999998,"['16E', '16E', '16E', '16M', '16M']"
893,875,5,0.475,"['16E', '16E', '16E', '16M', '16M']"
875,867,5,0.775,"['16E', '16E', '16E', '16M', '16M']"
862,843,5,0.6333333333333333,"['16E', '16E', '16E', '16M', '16M']"
843,842,5,0.9,"['16E', '16E', '16E', '16M', '16M']"
813,801,5,0.9833333333333334,"['16E', '16E', '16E', '16M', '16M']"
